local time,L_CO,L_BC,C45,WMR,RH,L_Dp100,L_Dp50,D25,D15,D05,03_PW,11_PW,07_PW,12_PW,08_PW,05_PW,k
2018-01-07 06:00:00,4.321037363047452,4.571555949355329,0.6838234878670625,5.384985965407327,96.33888889217957,5.757569277665583,5.905281436102269,81860.87360587319,65640.52213908652,33347.73881278758,2964.3041972676547,21394.42012054547,90633.43528869718,30243.525860380505,138185.23586679265,7044.772659040521,d
2018-01-07 07:00:00,4.33729074083249,4.294573240817269,0.713053674680197,5.471025518166301,94.5888888893856,5.651191742468888,5.90977958229308,91675.94001793409,73045.31104496434,39764.0403612729,3227.9343679945346,29794.223341411605,84609.59991736323,39633.192126011156,131638.58647598134,6043.183754253484,d
2018-01-07 08:00:00,4.335982696172475,4.195888279353226,0.6842764871333245,5.557533699617912,89.57222221886947,5.730462363337265,5.961735987583485,96475.8891485169,79632.27293611935,47480.02910788829,3523.9983365665325,30883.606836207284,85582.45106466232,42097.565158753874,131329.0014520247,6183.713313875595,d
2018-01-07 09:00:00,4.497770555711396,5.640808865970294,0.4920942451553283,5.784879677173412,85.4444444399741,6.26073763101032,7.010474611283926,106769.22606011314,87906.2562788903,53145.11951645654,4600.388860157776,34906.23192642375,78627.0793805748,57801.985411024994,122145.00070899195,5419.9419085439595,e
2018-01-07 10:00:00,4.650621448892009,5.842846374207623,0.36018550951892214,6.488883084269137,94.2333333292355,6.619840772853075,7.216736244794922,113071.31929484273,90830.8171936706,54559.52162534534,6104.474160703273,42372.1190489862,72881.76281010074,74907.94688024992,108480.89309235736,3916.8697242024605,f
2018-01-07 11:00:00,4.442651256490317,5.294351178278157,0.41816872708090846,6.772510895433794,88.56666667169581,6.449252389964764,6.728411304785968,110253.8715224554,90452.763523136,53042.851569152575,5703.262182287488,35034.42552339102,76331.47064317479,68341.68945183499,116457.08738848683,5590.2894889135305,f
2018-01-07 12:00:00,4.304290293070002,4.8023119347633,0.5271360118273699,6.472147746820149,83.56666666505238,6.18858343554663,5.963089364986694,87474.20335922507,69897.80550174981,38536.44270083385,5388.574503014311,28431.91588682124,80669.46932194452,53498.076273146304,124718.02741878318,4000.7597443671752,d
2018-01-07 13:00:00,4.3172658666190715,4.3524857720862355,0.5625804332942926,6.317691668984508,83.91666666679085,6.013449233157883,5.820640531540478,80509.94523498448,62196.37309311308,32869.08017810801,8621.353415480058,30031.857368398203,76345.15720713414,56174.493026512675,114674.48719854197,3717.006472337195,d
2018-01-07 14:00:00,4.318021304697969,4.30218645278691,0.5613722861746182,6.2293955844004225,78.7833333220333,6.020697920189609,5.813595552928477,70098.42012693487,55572.030456369066,31431.362754759873,7405.215460262048,26002.499945309926,78396.74472066804,33521.2442903898,114802.52253867155,5873.692873515948,d
2018-01-07 15:00:00,4.30433532695801,4.173654400679984,0.6132644739152084,6.3191070373311575,84.4444444456862,6.015054503215589,5.7907818974077125,70882.31784499605,56374.864523643395,32080.65132605676,8003.763247596995,27737.66253606159,77132.28475773844,37353.06086096748,109151.69208914657,4843.233570799058,d
2018-01-07 16:00:00,4.293195420967266,3.942044021683004,0.5984378773571682,6.168222681161676,85.58333334177733,5.946800702958531,5.9220597113111,67953.2890473722,52280.676844543734,27163.60945858671,23781.931055771718,28383.832578886268,74778.03990483317,37118.63513244452,92843.24021337478,6328.602395095812,d
2018-01-07 17:00:00,4.299324142908639,3.7629212865143353,0.5728255109759742,6.240981099343775,84.62222222526457,5.536799478375287,6.004320343599092,86395.73345787673,64853.31247996162,30312.99214906534,47411.04911625061,34404.06024870889,65607.34131580553,51918.84117753838,78718.19833613702,9257.153321363247,d
2018-01-07 18:00:00,4.31748811353631,3.6171369157328006,0.4835713328449475,6.073846593980078,88.49999999975165,5.103562211944166,5.659076332006226,86994.84345864113,64702.06780540287,29771.006994123207,51473.45366099617,34939.51464041013,63835.62978008639,53619.819043195654,71239.21239008666,11164.949142820504,d
2018-01-07 19:00:00,4.34747832216936,3.7364090609501814,0.47951843784868364,5.9890520040515804,91.03888889633947,4.6234124298523325,5.3260863155302784,93483.01636458881,70736.45977424839,35002.83298271817,48435.129942404164,36255.40187538765,61678.55534417927,59412.25752300031,72983.28427306178,11396.741550981289,e
2018-01-07 20:00:00,4.353712890359275,3.8060744274187654,0.3449345947090963,6.252088282358258,96.61111111676114,4.088453410077914,5.373567964227935,93062.62737689691,70742.39229514799,36466.81361721539,46886.71064763442,36203.203771014036,61468.030655904564,58504.71412862232,73965.95724549198,11664.95744680289,f
2018-01-07 21:00:00,4.351996888222185,3.8330599616213448,0.40206147628333183,6.085915838945667,94.24999999857198,3.5673349310505422,5.15376261071985,93972.5460473843,69452.72585974673,33910.00882875706,57000.859781005194,34867.6771968557,61580.29231610566,49827.74754606682,69891.84285670354,18107.181822489656,e
2018-01-07 22:00:00,4.356067595503785,3.859224819861175,0.42390457404169524,6.087744817378948,96.96666666207216,2.69166062272254,5.028652439478962,85571.91341309981,57579.330476370626,17177.806362074098,87357.69509288788,21558.989056989132,67248.97540861894,26717.56047411705,56543.714918283185,34845.46869533719,b
2018-01-07 23:00:00,,,,,,,,,,,,,,,,,
2018-01-08 00:00:00,,,,,,,,,,,,,,,,,
2018-01-08 01:00:00,,,,,,,,,,,,,,,,,
2018-01-08 02:00:00,,,,,,,,,,,,,,,,,
2018-01-08 03:00:00,,,,,,,,,,,,,,,,,
2018-01-08 04:00:00,,,,,,,,,,,,,,,,,
2018-01-08 05:00:00,,,,,,,,,,,,,,,,,
2018-01-08 06:00:00,,,,,,,,,,,,,,,,,
2018-01-08 07:00:00,,,,,,,,,,,,,,,,,
2018-01-08 08:00:00,,,,,,,,,,,,,,,,,
2018-01-08 09:00:00,,,,,,,,,,,,,,,,,
2018-01-08 10:00:00,4.357563162495508,3.4313809779773545,0.47345894452104553,6.02645363298312,85.86111111856171,3.2995890769073752,4.5024717350009675,110741.64929319068,93131.24273527117,47162.92343311656,36545.64837532331,10243.557995510517,84752.69608460096,12683.897189135827,118695.5776056783,31657.47343030652,e
2018-01-08 11:00:00,4.402747957487134,4.019096339089647,0.4693246644200071,6.242156584699816,85.16666664419074,4.04230792144563,5.993076035462864,105763.471570018,87077.55987279722,44499.44895238802,42446.22485112806,12889.793802476572,78226.27593544715,19735.075772887387,106908.00619425764,31850.132081227934,e
2018-01-08 12:00:00,4.397735928379062,3.6423263691491905,0.43042066069375035,6.3154599690712745,89.10555556493087,3.7248568123117196,5.452981328908988,103003.79101032282,82868.89327908104,45528.04381558689,53706.69985185235,17426.42056071206,67727.74646319455,31113.00201976838,87557.79513788715,31424.138758045447,e
2018-01-08 13:00:00,4.341421630498408,3.49434071338139,0.449753534571662,6.607570630561089,86.05555555779073,2.994441941433443,4.894867513947726,103011.5638247581,83390.17649530825,40124.79507612751,44087.862354657016,16078.082613993323,79822.77845297453,16521.935753050486,94528.83225830985,41910.89279667979,e
2018-01-08 14:00:00,4.339249605317823,2.6146209672587744,0.506465292271235,6.582680423719797,87.4111111132221,3.2308626944293293,5.125245122674357,106860.16738839462,85832.17706124268,47643.86864703227,51338.61771737233,25074.46332385101,68322.38930677387,31555.471033181148,84218.89792507222,33851.67271809876,e
2018-01-08 15:00:00,4.335982696172475,4.19133682820941,0.5092480758840211,6.876664684166715,93.25555556077097,3.5812831075145337,5.402885603435908,106667.80676601626,85238.43455314772,48420.3135641581,54570.8468779115,26934.26329587512,64405.79613352711,36092.26871149933,79640.86726807598,32889.69688888038,e
2018-01-08 16:00:00,4.337944122103693,3.952768806569569,0.46541358549014683,6.842034953525683,95.59444443761477,3.6292149025325497,5.383442513640685,102812.69284524905,82605.15938658711,43257.35720576515,44069.806341506366,25452.102922960497,71347.85271015123,24588.0709513251,90516.40940419304,35095.723155231826,e
2018-01-08 17:00:00,4.3261174402343645,3.8565438531079175,0.5585368667895332,6.750193500367101,91.63333332582067,3.4467215834571694,4.985130836215325,100616.77369694039,80235.26123653239,43687.27515988797,46809.634866348395,30827.290302379566,66106.77116708834,28745.01321879759,87782.46195492856,31527.876740588217,e
2018-01-08 18:00:00,4.34337242769234,4.489260394713388,0.4914316687995253,6.9365279685055095,98.48333333252617,4.074935077635198,6.254965665112536,98672.79368813013,78197.49886426698,44200.88669327367,42940.37027178737,39719.54710964496,64343.59524498767,27003.769200589137,88523.1513897908,27643.588913761105,e
2018-01-08 19:00:00,4.331610148759865,3.779428437640578,0.5851295430409639,6.799965583235662,97.3777777735558,3.702164441586647,5.822986648165801,95736.5936744627,75885.70171800585,47518.48369892046,37703.02978318798,53313.300818567695,58933.976751570306,24647.734578510877,89828.3997651405,19866.77730826325,e
2018-01-08 20:00:00,4.333580161435955,3.0313024059192974,0.6939646917053713,6.273818805432481,92.52222222259473,3.5177050859105248,6.205584417196611,97089.15006223701,76097.24033850807,49092.927091887075,41971.24313471362,61592.53366980684,54567.857449243485,27919.956468662716,84651.89615370444,19537.448568099502,g
2018-01-08 21:00:00,4.351051830374451,4.125447521889528,0.5461078841182493,6.204809753316756,90.86111111129738,3.908867833102834,6.278554706914032,110779.10341750366,87997.86469220079,55285.732887479186,54700.3292771869,41102.70413271387,56073.452650733845,44115.600433433174,77446.78277538372,29863.576618615385,e
2018-01-08 22:00:00,4.337813479997556,1.5473654837917228,0.5599420640038765,6.151415624345833,92.61111112054851,3.65360376909416,7.943481861194985,113326.42637710735,89030.64274058267,54014.65170541202,82826.70994022,34515.94172707261,44162.53843418201,69387.43322940232,56440.71449901219,26153.711382001627,e
2018-01-08 23:00:00,4.3267781604434035,3.265774556659864,0.6719751468462322,5.389481586813358,82.39444444978405,3.524045199259026,8.172606744853683,114931.41978922705,91139.14924123444,54750.544162445294,93992.89936936516,27050.393566978368,45072.44643292208,63005.70016606581,56733.01762993212,30078.118322050792,g
2018-01-09 00:00:00,4.3208159036289855,3.161717411028252,0.6500644850024129,5.318147832415541,83.8111111003078,3.572596842258573,8.008946613051735,115011.60357430768,91548.68837981152,51152.909501569375,94369.3546069283,32167.927844687765,46121.63459590268,49869.75273364315,63560.31527075004,30933.546009102425,g
2018-01-09 01:00:00,4.321922710604176,3.516685015939897,0.643995529462248,5.333590445291089,85.01111110924847,3.768939507790876,7.934467307731125,118499.25710494429,93996.03148687721,50080.379037707215,112811.19924508523,21526.845689006328,43634.34807066167,51174.645376033615,56644.354884266926,34588.38552160155,g
2018-01-09 02:00:00,4.309679931088499,3.498369703467255,0.644104436249596,5.222154272452614,85.10555555586602,3.959426398951693,7.894524981284336,118921.27646238619,94877.09088250811,50001.18135702904,116089.94785150788,18340.209749756188,44390.06797577597,50636.192358318476,53684.656555577814,37241.374865396516,g
2018-01-09 03:00:00,4.400398500356545,4.616952354686352,0.4878312016581363,5.275379193553076,90.41111110775837,4.167943011734062,7.724578696127921,111021.63828256854,87801.434306448,46789.71584439135,108008.6297690407,27451.273925190093,42979.65971110673,51881.907758722584,54600.173879537455,34845.924871851006,e
2018-01-09 04:00:00,,,,,,,,,,,,,,,,,
2018-01-09 05:00:00,,,,,,,,,,,,,,,,,
2018-01-09 06:00:00,,,,,,,,,,,,,,,,,
2018-01-09 07:00:00,4.418438920705436,4.5098414874937784,0.4052767806298898,5.366169291337063,90.12777778498001,4.72668155166536,7.084097520244746,104696.49677156241,80682.56265326642,42771.91164166844,123707.5154838633,25314.89066222349,33475.8401450742,63398.55834381359,43227.42062166249,26993.49070149782,e
2018-01-09 08:00:00,4.360866836838255,5.044499808049012,0.30111481154826747,5.817066673981323,92.7055555532583,5.208313115375137,7.310871036192065,105579.20569249618,81254.25879238534,43163.43128052576,130043.14456716692,23312.13004639286,31531.759712346164,65928.38759905296,40550.403647139115,25902.67908386653,f
2018-01-09 09:00:00,4.386392092183522,5.792505349161004,0.31515368933988513,5.980381401419694,96.72777778106847,5.610023877191874,7.797639323078027,112379.2087558067,87602.92678843823,48117.79267525234,144154.84584399237,18707.244464059604,30005.156915631174,69353.60457873183,35631.32450325145,28400.13214402172,f
2018-01-09 10:00:00,4.749270529961848,6.380938274403037,0.2833326739705872,6.319317141618947,97.36111111309795,6.0678775214162535,7.996416918747028,107791.43731866016,77737.68584246899,40527.48753964619,184698.43129224464,9495.417876569034,25014.69380547408,58182.96722218145,25083.969794018758,31328.702526588982,f
2018-01-09 11:00:00,4.838660029356445,5.972701656875615,0.33594957652355834,6.264887818516126,98.05000000341488,6.046237907161467,8.084843243555197,75913.8289324868,41690.91301167625,14320.45090678378,233509.04297728458,9895.598548440845,19358.50766999647,31453.51055053149,14146.900699042046,27609.021249489426,b
2018-01-09 12:00:00,4.324574059925796,3.993090828516928,0.3567308586117115,5.918219295853206,93.02222221961455,4.745629711082795,6.54787878698187,70790.35585485952,37956.25090032208,13057.819458771912,235929.58051533444,11283.58378688152,17450.920574927244,32030.231236210824,12619.190256295547,24670.02793107347,b
2018-01-09 13:00:00,4.30113287051004,4.177404690920487,0.34368263274572963,6.069881618260575,92.63888888628118,4.09870852626454,6.003251556570514,73288.49906565016,40100.682500727926,15763.650427338893,237568.35280887876,9903.536159820349,16051.893170412815,34769.38549810068,11406.59389845914,24082.95336962304,b
2018-01-09 14:00:00,4.433986373604593,4.999742852929832,0.38290320939232386,6.202259841498171,85.3611111129117,5.095419849112737,7.422177758300575,73085.46861672413,41589.83294202741,17555.72221420677,231991.437289161,12655.369007365083,15650.27717721625,38190.04517417199,11846.460804119639,22049.49048742499,b
2018-01-09 15:00:00,4.475630814633106,5.25353305710713,0.3791997400195158,6.5818155659802,88.6555555596534,5.492792312477881,6.740585840847833,74915.91048142557,44242.17860575866,19587.732439345746,223924.1955072862,14725.178533835482,15945.746981556807,43534.01559555135,13470.916620350748,19712.045907400723,b
2018-01-09 16:00:00,4.528649048080348,5.592229988750454,0.36210195106276194,6.6956448216229445,81.36111107845274,5.8671183412033505,7.212304379955647,83614.46413818703,54633.84396874833,26248.949382197967,197895.48070359213,20445.34595090939,18198.2707575031,48037.16720529172,22808.624735341786,19246.84123672617,b
2018-01-09 17:00:00,4.438328200042523,4.854919604271222,0.3483278219537063,6.688619999024397,96.35555554860169,5.203143539947191,6.756781121993286,85870.8448863748,57083.3231886967,27160.185252838502,185019.024443636,23994.91379545825,18925.018276917064,50831.89918963987,25918.474820214473,18271.625342263556,b
2018-01-09 18:00:00,4.448516375942715,5.185521872402692,0.37222504161287967,6.535949073936937,95.4722222266305,5.384871734958486,6.839864628397914,82627.34704733698,53836.80284144746,24650.485072288462,183341.6120809333,25905.96153785394,18338.280880852246,54105.48378422495,24834.74220913453,15772.244280515162,b
2018-01-09 19:00:00,4.468777561082536,5.290789100127245,0.3147480326305739,6.559305735965005,98.51111111086276,5.767789792230138,7.208646495296117,83100.11717925889,54130.068024439155,27703.65001318683,215588.27249995695,14785.476989508747,13228.073289956314,62146.6737081415,12565.756449823677,14699.262319803214,b
2018-01-09 20:00:00,,,,,,,,,,,,,,,,,
2018-01-09 21:00:00,4.314372152858053,3.9919802393634365,0.47898664742636904,5.727781323189695,88.2888888615701,3.5109621344137136,6.0061456257528025,81344.61504825269,53086.81571703126,29023.047032992494,204263.7433036827,18875.43358291195,15375.06614053599,66612.56883452991,14397.564206165302,12428.836726617252,b
2018-01-09 22:00:00,4.330514017991341,2.893453424433573,0.45958003199546815,5.821011980539988,94.31666666505238,2.8235974058170172,5.7666698756322825,86810.26806884725,58679.593317844214,32829.49209496481,217197.34973653033,13338.927053248311,12574.722207318579,69341.94071058657,11294.529771280415,12607.186431063838,b
2018-01-09 23:00:00,4.345319426684899,3.9615687419795758,0.46583962845842813,5.709772507251725,93.07222221415077,3.3455322640648792,5.818344208969535,75125.80875077855,46670.229186772296,18774.74117870922,204279.0718430597,19123.720649889936,13881.172435668177,71590.91317898892,13955.641666218718,10786.770161855555,b
2018-01-10 00:00:00,4.344670848130113,3.460659381635671,0.5925621435249403,5.59154061032913,92.10555555822533,4.052130974885549,6.169038675592665,68897.91396024851,35224.85801180727,10216.5342578958,170697.9974437718,43153.08752441612,18284.758534092536,63147.660982492984,22994.490900128272,7160.7604983884385,a
2018-01-10 01:00:00,4.338379472567687,3.072105252338565,0.5291786659671032,5.65585300809283,97.57222222222224,1.1230447048086947,4.79329781322013,78549.21178260782,48336.69839549667,22331.86231672747,195723.9925405259,28072.445014502428,14925.211055590022,66335.59030044562,16264.37151338784,8446.481638912543,b
2018-01-10 02:00:00,4.3425058765115985,2.628084650945783,0.5431420680174174,5.516209828451427,96.93888888721251,2.1882090594092642,5.2030323114280845,74616.28446794422,42959.1241897012,14432.071080459893,183471.4750235931,33952.85293810682,14079.540839040363,72756.78699427997,16328.146849142475,6868.937077690709,a
2018-01-10 03:00:00,4.34596758485818,3.548978613203934,0.6832095413612747,5.345070578871288,93.69444444537578,2.861199808595149,5.577238990580686,74320.11601935833,42729.40433072608,13875.046838159224,177744.8344351014,37399.02639898968,13888.044080051672,75931.08681092926,16646.234194734934,5823.854618548886,a
2018-01-10 04:00:00,4.345621952780082,3.3736385622479745,0.6796202451680858,5.135128890126549,91.88333333618941,2.5172028023888,6.140638190583307,73757.75604912973,42632.10691347837,14953.15659864805,173324.6411638723,41843.04729060376,14591.766823547623,68155.76369938637,19087.884334381877,5710.321195463489,a
2018-01-10 05:00:00,4.363098624788363,3.6977684015311825,0.7466980687371393,4.8960216678992134,87.07777778628387,3.4000420478543334,6.7072580101473855,73544.59069379403,42139.06714760157,12182.42471463493,220085.51953184052,22404.955036372252,8682.95415867876,68068.36858305063,10700.258665844074,5361.1243102699,a
2018-01-10 06:00:00,4.363523163109321,3.5306696211342166,0.7672285673536562,5.021966046890528,89.80000000372529,2.9528855744520697,5.874295501046404,72197.30111887511,39610.20483417771,11584.030407306778,225264.4957631792,23154.588546777308,8842.151300404745,61563.343721534235,10243.064937985751,4738.392618546664,a
2018-01-10 07:00:00,4.37197629882038,3.900247597436015,0.7373399752788057,5.042333835393339,88.88333332538606,3.294651534146378,5.074035354933755,73135.09530209613,39906.34269171794,15549.523321918377,217310.0029256087,33702.44709737902,9468.293783225077,57255.10487404863,11922.912627956845,3668.85272238866,a
2018-01-10 08:00:00,4.36118596880203,3.8634550387932354,0.47008913698489013,5.606988707041158,94.5944444409675,3.9419141796124824,5.072997104166258,69539.66889470309,32901.407443136355,13106.763239679027,208052.21680932515,44786.05623630758,10463.554448007802,51826.33058935781,13770.148128960987,2920.8855238192136,b
2018-01-10 09:00:00,4.3658549076740165,4.015882394959705,0.42644378526990884,5.795645227956856,94.56111111614028,4.471100362721518,4.955967540690796,62034.71236270819,25935.053420029748,9480.360712456712,219711.34342604893,48687.619394184185,9032.412508485133,43966.71682422696,10593.027436046283,2353.614696112644,b
2018-01-10 10:00:00,4.37449836825309,3.890591274084498,0.5578897957129302,5.870523676309386,94.35555554835334,5.022089114604251,4.8933828676419076,53435.99310384091,21224.54276308177,7182.025439842648,194859.8226008794,67508.30766766166,10562.296510740138,48064.17403213511,10920.669555274979,1720.4133153894104,a
2018-01-10 11:00:00,4.36118596880203,4.088773517172645,0.5683286717076962,6.0676790021468845,92.37222222197387,4.721473861263639,4.94505662330165,58642.66254265183,29818.280619601777,14436.460223564975,196454.77905716814,61707.926635547265,8307.63550039416,58355.333933628615,9901.721350040774,1946.7992602806212,a
2018-01-10 12:00:00,4.488261767742369,3.8250116284385163,0.5805129108793393,6.1774756731386375,87.67222221955244,4.741932198286722,5.856515521545121,57884.36375894897,29499.650254847416,14457.41681429671,202512.07945841382,59039.12817669389,5558.756370285242,61232.727352989146,8431.125415371007,1829.2525134249604,a
2018-01-10 13:00:00,4.403869662596334,4.578331754255173,0.46233137064158486,6.344457075133273,85.17222222420902,5.341332626103153,6.389280550260416,62937.375071091854,32631.96180380158,17869.600108404094,233626.20808047397,37363.63207285577,3079.4850901013774,58850.75250973068,5196.5137724346705,1677.8172858123007,b
2018-01-10 14:00:00,4.339684387933368,3.561677196541061,0.5791894730985683,6.530579287157511,85.81111110614405,4.788662265785956,5.40173727795087,63119.56547089682,31353.18410453487,16063.931835893201,258892.36754070662,24115.6242909332,2023.7744846167661,50152.78792876729,3411.385119858724,1495.1773320656291,a
2018-01-10 15:00:00,4.3425058765115985,4.309306587795008,0.523532902477379,6.462193815197644,92.72222222222223,5.262580649226877,5.928369903077984,50318.86098727377,23161.037668470773,11675.053397775126,270988.64836919843,22628.831236060872,1483.2050385439047,39548.46558358396,3474.3754398623414,1083.4832108866583,a
2018-01-10 16:00:00,4.362673906158067,5.0961169890790705,0.4642759176403743,6.435123473075666,84.49444444109169,5.608334261992447,7.251180037145219,57871.92981357682,29266.253467765484,14235.640236082661,274366.86551377206,20789.475505133367,1519.8234307684997,39479.16856289756,3419.762300714629,1223.6610134998434,b
2018-01-10 17:00:00,4.339249605317823,4.550361949493096,0.5698037371799052,6.426411345419463,95.76666666890185,5.439409380507425,6.090287085443846,54271.49290317865,27637.83984982544,10353.692442838006,289006.25080083875,17560.73984072143,993.164661375466,25173.4981015337,2540.176722606713,968.1592797434807,a
2018-01-10 18:00:00,4.337726375777302,4.2332626550592485,0.639463933979777,6.237809139137557,91.66111109527863,4.937483895049792,5.637454869617579,59043.10297128883,29978.299033087344,9401.041150142195,284480.63926048874,6413.709322162744,631.1626515790463,23698.83490863013,1327.7282059124161,955.9259085783236,a
2018-01-10 19:00:00,4.369658800680018,3.367295829986474,0.5473407982873709,6.208572668458511,98.08333333308501,3.6097042034241094,5.301694133846624,66339.73513610398,30291.0589158977,10475.470422529748,280589.47532713995,3893.3069515365432,404.5146110470681,28155.31184935269,949.5057837091633,736.309838444927,a
2018-01-10 20:00:00,4.362673906158067,3.9243148747863295,0.5489211885986863,6.035492023885234,97.65000000211101,4.404747059878119,5.7454988690815885,73757.60719060291,41974.893935103944,18336.363562394945,272064.5684297214,8151.058516098345,669.9676010752806,39677.80112519051,1616.7868034466455,982.9924669633482,a
2018-01-10 21:00:00,4.33554630079134,4.06911719468284,0.6896046051557,5.460118667244547,90.13333333941796,4.8681738998104125,6.13254777923873,69733.37781203317,34634.53586097288,13508.8406829405,268198.3291622645,4894.533357282684,397.8575907569001,30664.829997605422,959.9882689525396,796.9180506185043,a
2018-01-10 22:00:00,4.316598829351427,4.382258089367658,0.7584926786571221,4.9076432998885124,77.58333331532776,4.964136871879017,6.347765102221964,63539.1272677137,28841.98625804755,12348.073301181998,267044.8555149978,3564.7087104098014,272.03597164713324,26018.52249857953,569.1449684344147,667.3769151912928,a
