normalized,z_column,releases,conc_all
0,BL,2018-04-28 08:00:00,90588.00640905424
0,BL,2018-04-28 09:00:00,93025.50105468207
0,BL,2018-04-28 10:00:00,91468.1052577118
0,BL,2018-04-28 11:00:00,93305.59257978476
0,BL,2018-04-28 12:00:00,108415.19704476425
0,BL,2018-04-28 13:00:00,123257.56438815096
0,BL,2018-04-28 14:00:00,141803.47313471668
0,BL,2018-04-28 15:00:00,156238.63748440682
0,BL,2018-04-28 16:00:00,166849.32133919295
0,BL,2018-04-28 17:00:00,153713.22929976456
0,BL,2018-04-28 18:00:00,152644.48011824687
0,BL,2018-04-28 19:00:00,150818.68592215964
0,BL,2018-04-28 20:00:00,133521.1026873549
0,BL,2018-04-28 21:00:00,125197.64667001924
0,BL,2018-04-28 22:00:00,133928.57782312974
0,BL,2018-04-28 23:00:00,108191.41423806296
0,BL,2018-04-29 00:00:00,88143.58480371765
0,BL,2018-04-29 01:00:00,90538.57875792994
0,BL,2018-04-29 02:00:00,104783.97611815584
0,BL,2018-04-29 03:00:00,107330.8915949029
0,BL,2018-04-29 04:00:00,96698.02134772348
0,BL,2018-04-29 05:00:00,86509.75707605988
0,BL,2018-04-29 06:00:00,102809.07997280851
0,BL,2018-04-29 07:00:00,120530.89694774403
0,BL,2018-04-29 08:00:00,123018.64148733452
0,BL,2018-04-29 09:00:00,107499.29144159805
0,BL,2018-04-29 10:00:00,91576.63466332728
0,BL,2018-04-29 11:00:00,102840.54084909258
0,BL,2018-04-29 12:00:00,75331.43723927264
0,BL,2018-04-29 13:00:00,74673.69790040588
0,BL,2018-04-29 14:00:00,97277.98308263574
0,BL,2018-04-29 15:00:00,111590.76183561965
0,BL,2018-04-29 16:00:00,122178.65635535104
0,BL,2018-04-29 17:00:00,118775.80992917034
0,BL,2018-04-29 18:00:00,113973.55968862865
0,BL,2018-04-29 19:00:00,99905.8044584734
0,BL,2018-04-29 20:00:00,88536.78731044932
0,BL,2018-04-29 21:00:00,94273.08291946385
0,BL,2018-04-29 22:00:00,123729.61491596483
0,BL,2018-04-29 23:00:00,102174.48772019532
0,BL,2018-04-30 00:00:00,87956.09325874348
0,BL,2018-04-30 01:00:00,85640.35300050997
0,BL,2018-04-30 02:00:00,68026.02732274763
0,BL,2018-04-30 03:00:00,63451.80654590874
0,BL,2018-04-30 04:00:00,58741.74182018674
0,BL,2018-04-30 05:00:00,57956.776336731025
0,BL,2018-04-30 06:00:00,58504.24859864312
0,BL,2018-04-30 07:00:00,47573.856205466
0,BL,2018-04-30 08:00:00,71091.09767758058
0,BL,2018-04-30 09:00:00,74741.12478301115
0,BL,2018-04-30 10:00:00,89904.3704461336
0,BL,2018-04-30 11:00:00,103576.7544323856
0,BL,2018-04-30 12:00:00,89309.36818701957
0,BL,2018-04-30 13:00:00,82803.90146518029
0,BL,2018-04-30 14:00:00,107713.49209405371
0,BL,2018-04-30 15:00:00,132020.99641313672
0,BL,2018-04-30 16:00:00,150377.4501388974
0,BL,2018-04-30 17:00:00,137724.2879243677
0,BL,2018-04-30 18:00:00,100444.77955762309
0,BL,2018-04-30 19:00:00,101452.17456640977
0,BL,2018-04-30 20:00:00,75738.20850937505
0,BL,2018-04-30 21:00:00,68603.99608336927
0,BL,2018-04-30 22:00:00,108608.31508244315
0,BL,2018-04-30 23:00:00,96870.7845812684
0,BL,2018-05-01 00:00:00,93742.42748236912
0,BL,2018-05-01 01:00:00,94988.28925220024
0,BL,2018-05-01 02:00:00,88945.90925633459
0,BL,2018-05-01 03:00:00,93557.23102844987
0,BL,2018-05-01 04:00:00,77822.70473140871
0,BL,2018-05-01 05:00:00,62409.655530239106
0,BL,2018-05-01 06:00:00,59729.434296149
0,BL,2018-05-01 07:00:00,58278.25280204383
0,BL,2018-05-01 08:00:00,54042.96841395999
0,BL,2018-05-01 09:00:00,43997.72143631967
0,BL,2018-05-01 10:00:00,39796.36990839785
0,BL,2018-05-01 11:00:00,37653.15716253309
0,BL,2018-05-01 12:00:00,41106.15690967404
0,BL,2018-05-01 13:00:00,50781.54437309578
0,BL,2018-05-01 14:00:00,76885.98536619636
0,BL,2018-05-01 15:00:00,95479.44388418205
0,BL,2018-05-01 16:00:00,101952.36264052837
0,BL,2018-05-01 17:00:00,119076.80549251706
0,BL,2018-05-01 18:00:00,128532.32766014533
0,BL,2018-05-01 19:00:00,117275.50033676712
0,BL,2018-05-01 20:00:00,116403.82569492399
0,BL,2018-05-01 21:00:00,87021.24050141916
0,BL,2018-05-01 22:00:00,86850.92707138718
0,BL,2018-05-01 23:00:00,79186.7402463089
0,BL,2018-05-02 00:00:00,75457.04214048227
0,BL,2018-05-02 01:00:00,74575.49080313016
0,BL,2018-05-02 02:00:00,67920.24077776511
0,BL,2018-05-02 03:00:00,64473.40309493708
0,BL,2018-05-02 04:00:00,67316.57499629422
0,BL,2018-05-02 05:00:00,78739.46997719203
0,BL,2018-05-02 06:00:00,60754.06692483101
0,BL,2018-05-02 07:00:00,56004.59429466831
0,BL,2018-05-02 08:00:00,65810.02287437985
0,BL,2018-05-02 09:00:00,70519.57460849523
0,BL,2018-05-02 10:00:00,77521.58444840834
0,BL,2018-05-02 11:00:00,80199.74486297369
0,BL,2018-05-02 12:00:00,80937.92490512194
0,BL,2018-05-02 13:00:00,62471.304946111384
0,BL,2018-05-02 14:00:00,74727.76610508256
0,BL,2018-05-02 15:00:00,78880.0585858419
0,BL,2018-05-02 16:00:00,77174.61129532462
0,BL,2018-05-02 17:00:00,72086.68168447724
0,BL,2018-05-02 18:00:00,98245.8376937324
0,BL,2018-05-02 19:00:00,65095.028095376525
0,BL,2018-05-02 20:00:00,54193.97334790428
0,BL,2018-05-02 21:00:00,42401.87557054405
0,BL,2018-05-02 22:00:00,46552.82907430153
0,BL,2018-05-02 23:00:00,66705.66426884671
0,BL,2018-05-03 00:00:00,64545.43284283359
0,BL,2018-05-03 01:00:00,63024.70304386174
0,BL,2018-05-03 02:00:00,66124.97383984199
0,BL,2018-05-03 03:00:00,66169.13022869529
0,BL,2018-05-03 04:00:00,68161.3609916158
0,BL,2018-05-03 05:00:00,73613.60820722875
0,BL,2018-05-03 06:00:00,79853.55099576138
0,BL,2018-05-03 07:00:00,78561.97247030986
0,BL,2018-05-03 08:00:00,77996.9067823702
0,BL,2018-05-03 09:00:00,78574.01026652366
0,BL,2018-05-03 10:00:00,87398.01077110946
0,BL,2018-05-03 11:00:00,102125.53416768265
0,BL,2018-05-03 12:00:00,101975.12214486754
0,BL,2018-05-03 13:00:00,98523.6601669873
0,BL,2018-05-03 14:00:00,110401.96034724945
0,BL,2018-05-03 15:00:00,122105.59564721058
0,BL,2018-05-03 16:00:00,128481.47947321527
0,BL,2018-05-03 17:00:00,134085.81573759642
0,BL,2018-05-03 18:00:00,113730.64956272695
0,BL,2018-05-03 19:00:00,110289.47710433946
0,BL,2018-05-03 20:00:00,111307.35279235551
0,BL,2018-05-03 21:00:00,107100.80197375186
0,BL,2018-05-03 22:00:00,102510.73173256808
0,BL,2018-05-03 23:00:00,95778.00790266322
0,BL,2018-05-04 00:00:00,105150.68158573566
0,BL,2018-05-04 01:00:00,109382.32348382197
0,BL,2018-05-04 02:00:00,101002.58657511938
0,BL,2018-05-04 03:00:00,94843.61777911545
0,BL,2018-05-04 04:00:00,93708.91806300769
0,BL,2018-05-04 05:00:00,97968.63139676284
0,BL,2018-05-04 06:00:00,102789.21173460636
0,BL,2018-05-04 07:00:00,104220.92899512396
0,BL,2018-05-04 08:00:00,107149.94586656979
0,BL,2018-05-04 09:00:00,111506.99038381703
0,BL,2018-05-04 10:00:00,115457.17913066105
0,BL,2018-05-04 11:00:00,114805.60213417461
0,BL,2018-05-04 12:00:00,123969.13816268547
0,BL,2018-05-04 13:00:00,130861.98667658021
0,BL,2018-05-04 14:00:00,141017.56004765662
0,BL,2018-05-04 15:00:00,160111.95959588632
0,BL,2018-05-04 16:00:00,151527.2728004128
0,BL,2018-05-04 17:00:00,139946.11986150386
0,BL,2018-05-04 18:00:00,134706.08799648358
0,BL,2018-05-04 19:00:00,135217.03309189592
0,BL,2018-05-04 20:00:00,129396.72301466837
0,BL,2018-05-04 21:00:00,111117.65285753016
0,BL,2018-05-04 22:00:00,109873.48758871989
0,BL,2018-05-04 23:00:00,112934.70702778066
0,BL,2018-05-05 00:00:00,122476.57534992928
0,BL,2018-05-05 01:00:00,117022.82122057589
0,BL,2018-05-05 02:00:00,115612.58100733369
0,BL,2018-05-05 03:00:00,113777.72358060609
0,BL,2018-05-05 04:00:00,111986.6175547077
0,BL,2018-05-05 05:00:00,111286.35644461108
0,BL,2018-05-05 06:00:00,104043.59612165614
0,BL,2018-05-05 07:00:00,99506.77223429158
0,BL,2018-05-05 08:00:00,93449.59952374273
0,BL,2018-05-05 09:00:00,103510.1408945943
0,BL,2018-05-05 10:00:00,107086.78969216964
0,BL,2018-05-05 11:00:00,128446.47460727007
0,BL,2018-05-05 12:00:00,133711.2397370978
0,BL,2018-05-05 13:00:00,140627.854481228
0,BL,2018-05-05 14:00:00,145519.79235019462
0,BL,2018-05-05 15:00:00,119574.60318395052
0,BL,2018-05-05 16:00:00,119583.2384577692
0,BL,2018-05-05 17:00:00,110136.51166363838
0,BL,2018-05-05 18:00:00,101330.75948742498
0,BL,2018-05-05 19:00:00,113903.15755966006
0,BL,2018-05-05 20:00:00,129187.70457492219
0,BL,2018-05-05 21:00:00,131655.5548452845
0,BL,2018-05-05 22:00:00,129160.42910884302
0,BL,2018-05-05 23:00:00,105809.02537977832
0,BL,2018-05-06 00:00:00,98674.10046709902
0,BL,2018-05-06 01:00:00,107078.87228215016
0,BL,2018-05-06 02:00:00,106500.35080481102
0,BL,2018-05-06 03:00:00,115409.3231863586
0,BL,2018-05-06 04:00:00,90979.69293903944
0,BL,2018-05-06 05:00:00,94388.16000138545
0,BL,2018-05-06 06:00:00,97303.29994349666
0,BL,2018-05-06 07:00:00,98416.03290231084
0,BL,2018-05-06 08:00:00,92079.44414532096
0,BL,2018-05-06 09:00:00,106049.69603017453
0,BL,2018-05-06 10:00:00,90297.57832160858
0,BL,2018-05-06 11:00:00,72689.0663706545
0,BL,2018-05-06 12:00:00,78095.6237049151
0,BL,2018-05-06 13:00:00,86269.4626629182
0,BL,2018-05-06 14:00:00,104403.42091745522
0,BL,2018-05-06 15:00:00,118131.30123271115
0,BL,2018-05-06 16:00:00,126050.76249292979
0,BL,2018-05-06 17:00:00,133144.6627039553
0,BL,2018-05-06 18:00:00,110772.40757933118
0,BL,2018-05-06 19:00:00,114010.37985680514
0,BL,2018-05-06 20:00:00,115388.9409145478
0,BL,2018-05-06 21:00:00,108518.131069433
0,BL,2018-05-06 22:00:00,101779.05707134702
0,BL,2018-05-06 23:00:00,98860.14305054277
0,BL,2018-05-07 00:00:00,99098.96374768912
0,BL,2018-05-07 01:00:00,98046.0858173793
0,BL,2018-05-07 02:00:00,96766.82792333094
0,BL,2018-05-07 03:00:00,90198.39709561945
0,BL,2018-05-07 04:00:00,89893.6993560986
0,BL,2018-05-07 05:00:00,83871.14559031693
0,BL,2018-05-07 06:00:00,88144.28915348275
0,BL,2018-05-07 07:00:00,94337.3931622753
0,BL,2018-05-07 08:00:00,91182.07502375105
0,BL,2018-05-07 09:00:00,101696.91066674265
0,BL,2018-05-07 10:00:00,101798.64737094335
0,BL,2018-05-07 11:00:00,88295.96440582219
0,BL,2018-05-07 12:00:00,89385.92824139337
0,BL,2018-05-07 13:00:00,101636.40050345442
0,BL,2018-05-07 14:00:00,118727.58623658126
0,BL,2018-05-07 15:00:00,125393.45817519876
0,BL,2018-05-07 16:00:00,134098.3425415646
0,BL,2018-05-07 17:00:00,126151.0410157686
0,BL,2018-05-07 18:00:00,116907.5373075252
0,BL,2018-05-07 19:00:00,119267.69900632802
0,BL,2018-05-07 20:00:00,115635.45626914117
0,BL,2018-05-07 21:00:00,107926.49856737755
0,BL,2018-05-07 22:00:00,103850.57416051444
0,BL,2018-05-07 23:00:00,102134.34513070309
0,BL,2018-05-08 00:00:00,97580.24356721598
0,BL,2018-05-08 01:00:00,98289.12658496873
0,BL,2018-05-08 02:00:00,99787.26495587488
0,BL,2018-05-08 03:00:00,100221.82793812543
0,BL,2018-05-08 04:00:00,107294.69363879222
0,BL,2018-05-08 05:00:00,104790.87491268883
0,BL,2018-05-08 06:00:00,97604.28909717019
0,BL,2018-05-08 07:00:00,99830.29256735284
0,BL,2018-05-08 08:00:00,99676.70951824402
0,BL,2018-05-08 09:00:00,100702.16852046289
0,BL,2018-05-08 10:00:00,106390.70386646662
0,BL,2018-05-08 11:00:00,111410.85962225232
0,BL,2018-05-08 12:00:00,112364.52691664624
0,BL,2018-05-08 13:00:00,118220.96285951421
0,BL,2018-05-08 14:00:00,124783.70405324968
0,BL,2018-05-08 15:00:00,137976.67291334947
0,BL,2018-05-08 16:00:00,134947.7339930358
0,BL,2018-05-08 17:00:00,135198.08752917591
0,BL,2018-05-08 18:00:00,140928.3134779592
0,BL,2018-05-08 19:00:00,132308.64176391403
0,BL,2018-05-08 20:00:00,123381.78206705858
0,BL,2018-05-08 21:00:00,115675.8635200027
0,BL,2018-05-08 22:00:00,103199.2089381406
0,BL,2018-05-08 23:00:00,118178.14129265801
0,BL,2018-05-09 00:00:00,111082.10319112844
0,BL,2018-05-09 01:00:00,91715.19559129066
0,BL,2018-05-09 02:00:00,66406.86156924537
0,BL,2018-05-09 03:00:00,52597.5011144029
0,BL,2018-05-09 04:00:00,61159.7796520542
0,BL,2018-05-09 05:00:00,59528.14240734667
0,BL,2018-05-09 06:00:00,58998.63061469061
0,BL,2018-05-09 07:00:00,62832.670486504714
0,BL,2018-05-09 08:00:00,68749.09159286201
0,BL,2018-05-09 09:00:00,68740.87878772989
0,BL,2018-05-09 10:00:00,80750.86628650042
0,BL,2018-05-09 11:00:00,93216.68765315898
0,BL,2018-05-09 12:00:00,104482.4856081157
0,BL,2018-05-09 13:00:00,104648.64560013305
0,BL,2018-05-09 14:00:00,128300.49724865398
0,BL,2018-05-09 15:00:00,141594.12254976438
0,BL,2018-05-09 16:00:00,143501.64926196507
0,BL,2018-05-09 17:00:00,128618.91414683264
0,BL,2018-05-09 18:00:00,90980.93651492023
0,BL,2018-05-09 19:00:00,102747.70987789071
0,BL,2018-05-09 20:00:00,96451.11556034673
0,BL,2018-05-09 21:00:00,71072.35477359328
0,BL,2018-05-09 22:00:00,58607.51034596178
0,BL,2018-05-09 23:00:00,60440.47280744893
0,BL,2018-05-10 00:00:00,61721.88854773513
0,BL,2018-05-10 01:00:00,62748.66008775344
0,BL,2018-05-10 02:00:00,82389.80974928122
0,BL,2018-05-10 03:00:00,77383.09954815722
0,BL,2018-05-10 04:00:00,78857.27585777338
0,BL,2018-05-10 05:00:00,106717.60264649669
0,BL,2018-05-10 06:00:00,113686.13978059258
0,BL,2018-05-10 07:00:00,116575.49433535825
0,BL,2018-05-10 08:00:00,117427.75148430844
0,BL,2018-05-10 09:00:00,116505.7182097157
0,BL,2018-05-10 10:00:00,116891.37300534101
0,BL,2018-05-10 11:00:00,120560.82213759828
0,BL,2018-05-10 12:00:00,114421.10566326759
0,BL,2018-05-10 13:00:00,112307.99690873157
0,BL,2018-05-10 14:00:00,108133.80300256501
0,BL,2018-05-10 15:00:00,88141.62958409934
0,BL,2018-05-10 16:00:00,70278.04594653778
0,BL,2018-05-10 17:00:00,63272.81097803253
0,BL,2018-05-10 18:00:00,61779.12163854783
0,BL,2018-05-10 19:00:00,49385.346227338894
0,BL,2018-05-10 20:00:00,39981.852563426044
0,BL,2018-05-10 21:00:00,36123.62145249691
0,BL,2018-05-10 22:00:00,37951.25234592102
0,BL,2018-05-10 23:00:00,37762.16792123036
0,BL,2018-05-11 00:00:00,48612.55784159863
0,BL,2018-05-11 01:00:00,39659.65463866813
0,BL,2018-05-11 02:00:00,32606.056942050684
0,BL,2018-05-11 03:00:00,34735.22509059467
0,BL,2018-05-11 04:00:00,39710.13647497857
0,BL,2018-05-11 05:00:00,37645.05173777949
0,BL,2018-05-11 06:00:00,37779.72475976409
0,BL,2018-05-11 07:00:00,38527.4689540344
0,BL,2018-05-11 08:00:00,38283.55745846529
0,BL,2018-05-11 09:00:00,35293.06516532629
0,BL,2018-05-11 10:00:00,33869.0278373635
0,BL,2018-05-11 11:00:00,33461.95802234067
0,BL,2018-05-11 12:00:00,32064.540957852714
0,BL,2018-05-11 13:00:00,34591.5590421066
0,BL,2018-05-11 14:00:00,35314.99857349202
0,BL,2018-05-11 15:00:00,54168.43144246509
0,BL,2018-05-11 16:00:00,65600.57561672923
0,BL,2018-05-11 17:00:00,57707.49691949198
0,BL,2018-05-11 18:00:00,76098.01838929893
0,BL,2018-05-11 19:00:00,74136.39747495094
0,BL,2018-05-11 20:00:00,75617.37962175636
0,BL,2018-05-11 21:00:00,68012.94484079324
0,BL,2018-05-11 22:00:00,72789.22021461636
0,BL,2018-05-11 23:00:00,59678.539051768406
0,BL,2018-05-12 00:00:00,50376.341295622144
0,BL,2018-05-12 01:00:00,50478.09115512047
0,BL,2018-05-12 02:00:00,41240.8484752516
0,BL,2018-05-12 03:00:00,40108.80879771168
0,BL,2018-05-12 04:00:00,42428.43265642183
0,BL,2018-05-12 05:00:00,46865.32391578127
0,BL,2018-05-12 06:00:00,50173.902098997176
0,BL,2018-05-12 07:00:00,55785.1875842687
0,BL,2018-05-12 08:00:00,66385.24556903346
0,BL,2018-05-12 09:00:00,70976.84541632075
0,BL,2018-05-12 10:00:00,74026.14552051025
0,BL,2018-05-12 11:00:00,69886.63604113927
0,BL,2018-05-12 12:00:00,72992.06587358462
0,BL,2018-05-12 13:00:00,80608.3430586899
0,BL,2018-05-12 14:00:00,87562.7654586649
0,BL,2018-05-12 15:00:00,111244.04861852033
0,BL,2018-05-12 16:00:00,104942.41328035071
0,BL,2018-05-12 17:00:00,73168.71471061857
0,BL,2018-05-12 18:00:00,67319.31669361657
0,BL,2018-05-12 19:00:00,47288.657581771084
0,BL,2018-05-12 20:00:00,56014.58118625901
0,BL,2018-05-12 21:00:00,60169.64232063432
0,BL,2018-05-12 22:00:00,56329.31859268481
0,BL,2018-05-12 23:00:00,48246.83145803296
0,BL,2018-05-13 00:00:00,51385.260795777445
0,BL,2018-05-13 01:00:00,53591.69257502056
0,BL,2018-05-13 02:00:00,69197.28352957133
0,BL,2018-05-13 03:00:00,61242.9214015291
0,BL,2018-05-13 04:00:00,58863.1179357939
0,BL,2018-05-13 05:00:00,68070.14207445645
0,BL,2018-05-13 06:00:00,70363.96322338402
0,BL,2018-05-13 07:00:00,63684.88696758276
0,BL,2018-05-13 08:00:00,74004.93606846096
0,BL,2018-05-13 09:00:00,79244.36042613577
0,BL,2018-05-13 10:00:00,80992.41124943543
0,BL,2018-05-13 11:00:00,81663.10463243129
0,BL,2018-05-13 12:00:00,82941.91616778159
0,BL,2018-05-13 13:00:00,82488.76910954244
0,BL,2018-05-13 14:00:00,96132.15630204737
0,BL,2018-05-13 15:00:00,83618.00122715856
0,BL,2018-05-13 16:00:00,82462.73335459048
0,BL,2018-05-13 17:00:00,71231.74214569764
0,BL,2018-05-13 18:00:00,58372.85197125861
0,BL,2018-05-13 19:00:00,75580.4459711266
0,BL,2018-05-13 20:00:00,70868.70469899868
0,BL,2018-05-13 21:00:00,70497.06531184306
0,BL,2018-05-13 22:00:00,75828.09978811804
0,BL,2018-05-13 23:00:00,74404.90124775638
0,BL,2018-05-14 00:00:00,73851.39163793091
0,BL,2018-05-14 01:00:00,62775.261685064404
0,BL,2018-05-14 02:00:00,61744.46734686638
0,BL,2018-05-14 03:00:00,61964.73245834639
0,BL,2018-05-14 04:00:00,65073.54790501944
0,BL,2018-05-14 05:00:00,69816.43965277192
0,BL,2018-05-14 06:00:00,72529.34979394796
0,BL,2018-05-14 07:00:00,78359.73920842668
0,BL,2018-05-14 08:00:00,86276.79210950779
0,BL,2018-05-14 09:00:00,94343.7284792776
0,BL,2018-05-14 10:00:00,95115.78682553157
0,BL,2018-05-14 11:00:00,96546.4792130797
0,BL,2018-05-14 12:00:00,95625.8557580233
0,BL,2018-05-14 13:00:00,86421.51513710243
0,BL,2018-05-14 14:00:00,105108.22297893063
0,BL,2018-05-14 15:00:00,99777.84769185435
0,BL,2018-05-14 16:00:00,79587.92062302827
0,BL,2018-05-14 17:00:00,86974.74744552789
0,BL,2018-05-14 18:00:00,88386.03147538925
0,BL,2018-05-14 19:00:00,85394.52512028371
0,BL,2018-05-14 20:00:00,83472.87873106413
0,BL,2018-05-14 21:00:00,87182.547856223
0,BL,2018-05-14 22:00:00,91141.11904833266
0,BL,2018-05-14 23:00:00,93432.55809601954
0,BL,2018-05-15 00:00:00,92590.3961788419
0,BL,2018-05-15 01:00:00,89890.46014655034
0,BL,2018-05-15 02:00:00,88570.66178893215
0,BL,2018-05-15 03:00:00,83941.06398420513
0,BL,2018-05-15 04:00:00,90687.09750282031
0,BL,2018-05-15 05:00:00,93476.8386784326
0,BL,2018-05-15 06:00:00,97527.83999806683
0,BL,2018-05-15 07:00:00,104292.1864875099
0,BL,2018-05-15 08:00:00,105216.44497284254
0,BL,2018-05-15 09:00:00,110090.87681369386
0,BL,2018-05-15 10:00:00,108871.12514137893
0,BL,2018-05-15 11:00:00,104887.79069833556
0,BL,2018-05-15 12:00:00,100033.17014680695
0,BL,2018-05-15 13:00:00,84148.94083146258
0,BL,2018-05-15 14:00:00,104703.77824192018
0,BL,2018-05-15 15:00:00,137349.51087854084
0,BL,2018-05-15 16:00:00,105539.94120803238
0,BL,2018-05-15 17:00:00,71953.75060710563
0,BL,2018-05-15 18:00:00,57032.93990793299
0,BL,2018-05-15 19:00:00,49347.683662837684
0,BL,2018-05-15 20:00:00,47260.752362427025
0,BL,2018-05-15 21:00:00,56880.84286104323
0,BL,2018-05-15 22:00:00,68877.70012221728
0,BL,2018-05-15 23:00:00,59299.57936391112
0,BL,2018-05-16 00:00:00,70658.0661751633
0,BL,2018-05-16 01:00:00,73901.38267496286
0,BL,2018-05-16 02:00:00,71150.3484462888
0,BL,2018-05-16 03:00:00,75511.5451173157
0,BL,2018-05-16 04:00:00,65718.91722299377
0,BL,2018-05-16 05:00:00,64143.40980352729
0,BL,2018-05-16 06:00:00,55744.02889065226
0,BL,2018-05-16 07:00:00,62063.03944993707
0,BL,2018-05-16 08:00:00,71533.10154115787
0,BL,2018-05-16 09:00:00,60944.97451966297
0,BL,2018-05-16 10:00:00,55823.29851192783
0,BL,2018-05-16 11:00:00,60201.982010089894
0,BL,2018-05-16 12:00:00,62412.86074372668
0,BL,2018-05-16 13:00:00,58143.70727347354
0,BL,2018-05-16 14:00:00,54839.200696774424
0,BL,2018-05-16 15:00:00,78439.46650864206
0,BL,2018-05-16 16:00:00,91981.36061237281
0,BL,2018-05-16 17:00:00,111547.88022070724
0,BL,2018-05-16 18:00:00,106465.80593507411
0,BL,2018-05-16 19:00:00,112120.65872464568
0,BL,2018-05-16 20:00:00,128310.3510485837
0,BL,2018-05-16 21:00:00,106379.6911644431
0,BL,2018-05-16 22:00:00,97431.15731469814
0,BL,2018-05-16 23:00:00,100012.53975854526
0,BL,2018-05-17 00:00:00,97357.63095909399
0,BL,2018-05-17 01:00:00,107869.18020236108
0,BL,2018-05-17 02:00:00,104394.50800818988
0,BL,2018-05-17 03:00:00,95882.8079564951
0,BL,2018-05-17 04:00:00,91374.99045329922
0,BL,2018-05-17 05:00:00,90662.48762987042
0,BL,2018-05-17 06:00:00,96350.51947137779
0,BL,2018-05-17 07:00:00,98986.14998041415
0,BL,2018-05-17 08:00:00,98605.58704258382
0,BL,2018-05-17 09:00:00,74897.07750852563
0,BL,2018-05-17 10:00:00,90821.9598547722
0,BL,2018-05-17 11:00:00,96008.85618839186
0,BL,2018-05-17 12:00:00,86350.6727914552
0,BL,2018-05-17 13:00:00,82154.05605912427
0,BL,2018-05-17 14:00:00,116424.46402922976
0,BL,2018-05-17 15:00:00,128370.32519193074
0,BL,2018-05-17 16:00:00,115735.94255245697
0,BL,2018-05-17 17:00:00,89550.64962608086
0,BL,2018-05-17 18:00:00,107857.39476183013
0,BL,2018-05-17 19:00:00,107133.21476882482
0,BL,2018-05-17 20:00:00,85941.11399520238
0,BL,2018-05-17 21:00:00,76990.72999150617
0,BL,2018-05-17 22:00:00,75771.724167777
0,BL,2018-05-17 23:00:00,78736.26351503201
0,BL,2018-05-18 00:00:00,81507.56955140266
0,BL,2018-05-18 01:00:00,67177.05640875758
0,BL,2018-05-18 02:00:00,85559.61839024833
0,BL,2018-05-18 03:00:00,83431.40404540261
0,BL,2018-05-18 04:00:00,86144.78273665073
0,BL,2018-05-18 05:00:00,84070.30846702846
0,BL,2018-05-18 06:00:00,86314.04884299444
0,BL,2018-05-18 07:00:00,89266.66746673652
0,BL,2018-05-18 08:00:00,93160.34275494987
0,BL,2018-05-18 09:00:00,94575.27293611757
0,BL,2018-05-18 10:00:00,93791.8854809789
0,BL,2018-05-18 11:00:00,103285.28158702645
0,BL,2018-05-18 12:00:00,105963.38048595545
0,BL,2018-05-18 13:00:00,94284.40616256456
0,BL,2018-05-18 14:00:00,93031.4031453666
0,BL,2018-05-18 15:00:00,95806.58185308655
0,BL,2018-05-18 16:00:00,80479.25322275191
0,BL,2018-05-18 17:00:00,52490.11238137862
0,BL,2018-05-18 18:00:00,48177.16670077533
0,BL,2018-05-18 19:00:00,53537.766570504195
0,BL,2018-05-18 20:00:00,62241.537996992585
0,BL,2018-05-18 21:00:00,54985.814377206785
0,BL,2018-05-18 22:00:00,51729.83701408136
0,BL,2018-05-18 23:00:00,50085.66678941856
0,BL,2018-05-19 00:00:00,51825.12794575759
0,BL,2018-05-19 01:00:00,51414.116253178065
0,BL,2018-05-19 02:00:00,54239.89586458776
0,BL,2018-05-19 03:00:00,57438.66291759974
0,BL,2018-05-19 04:00:00,63092.66420999562
0,BL,2018-05-19 05:00:00,67248.29536110137
0,BL,2018-05-19 06:00:00,67922.84339415812
0,BL,2018-05-19 07:00:00,72562.90770733976
0,BL,2018-05-19 08:00:00,73496.6767572926
0,BL,2018-05-19 09:00:00,78172.79373007454
0,BL,2018-05-19 10:00:00,76311.3975552846
0,BL,2018-05-19 11:00:00,73973.99236595316
0,BL,2018-05-19 12:00:00,76568.22500659533
0,BL,2018-05-19 13:00:00,72132.95847475354
0,BL,2018-05-19 14:00:00,80202.2161439849
0,BL,2018-05-19 15:00:00,95780.91009690499
0,BL,2018-05-19 16:00:00,111937.64179436417
0,BL,2018-05-19 17:00:00,101932.31765889033
0,BL,2018-05-19 18:00:00,96446.15764328833
0,BL,2018-05-19 19:00:00,109828.83375609913
0,BL,2018-05-19 20:00:00,107962.95250936598
0,BL,2018-05-19 21:00:00,82630.67173311634
0,BL,2018-05-19 22:00:00,81096.7203599788
0,BL,2018-05-19 23:00:00,88419.04223330709
0,BL,2018-05-20 00:00:00,93940.34950749669
0,BL,2018-05-20 01:00:00,87820.60939749588
0,BL,2018-05-20 02:00:00,78509.73963082036
0,BL,2018-05-20 03:00:00,72471.50454454814
0,BL,2018-05-20 04:00:00,67965.20583996344
0,BL,2018-05-20 05:00:00,67080.07300131225
0,BL,2018-05-20 06:00:00,64144.010568084945
0,BL,2018-05-20 07:00:00,65537.48048451089
0,BL,2018-05-20 08:00:00,68044.47411804501
0,BL,2018-05-20 09:00:00,73746.55064682187
0,BL,2018-05-20 10:00:00,78194.77252362257
0,BL,2018-05-20 11:00:00,75000.54179665013
0,BL,2018-05-20 12:00:00,82723.93588210184
0,BL,2018-05-20 13:00:00,92656.06605502502
0,BL,2018-05-20 14:00:00,96284.23099094554
0,BL,2018-05-20 15:00:00,128743.63290743563
0,BL,2018-05-20 16:00:00,128788.72063250771
0,BL,2018-05-20 17:00:00,84469.86688566698
