z_column,releases,ZSL_all
ALL,2018-02-22 21:00:00,6896.247796057952
ALL,2018-02-22 22:00:00,6902.240958088387
ALL,2018-02-22 23:00:00,6907.07928012536
ALL,2018-02-23 00:00:00,6827.944129689193
ALL,2018-02-23 01:00:00,6581.349783090417
ALL,2018-02-23 02:00:00,6396.475583319535
ALL,2018-02-23 03:00:00,6723.036153913735
ALL,2018-02-23 04:00:00,6932.066035325532
ALL,2018-02-23 05:00:00,6934.027905932364
ALL,2018-02-23 06:00:00,6775.866044362332
ALL,2018-02-23 07:00:00,6694.667118949078
ALL,2018-02-23 08:00:00,6581.763795105184
ALL,2018-02-23 09:00:00,6797.624228923622
ALL,2018-02-23 10:00:00,7002.1917132229455
ALL,2018-02-23 11:00:00,7175.732566827123
ALL,2018-02-23 12:00:00,6986.954165868401
ALL,2018-02-23 13:00:00,6873.083516731045
ALL,2018-02-23 14:00:00,6665.871533973763
ALL,2018-02-23 15:00:00,6743.6385743222645
ALL,2018-02-23 16:00:00,6711.203457007873
ALL,2018-02-23 17:00:00,6648.395371161147
ALL,2018-02-23 18:00:00,6948.13866512318
ALL,2018-02-23 19:00:00,6985.254710849597
ALL,2018-02-23 20:00:00,7609.245564013915
ALL,2018-02-23 21:00:00,7539.882228920483
ALL,2018-02-23 22:00:00,7551.459788347168
ALL,2018-02-23 23:00:00,7581.11866031212
ALL,2018-02-24 00:00:00,7596.347967131543
ALL,2018-02-24 01:00:00,7515.610834010585
ALL,2018-02-24 02:00:00,7391.170667144892
ALL,2018-02-24 03:00:00,7377.600029958803
ALL,2018-02-24 04:00:00,7331.829987884288
ALL,2018-02-24 05:00:00,7319.422074064181
ALL,2018-02-24 06:00:00,7280.841963002674
ALL,2018-02-24 07:00:00,7158.180037682841
ALL,2018-02-24 08:00:00,7119.645128222438
ALL,2018-02-24 09:00:00,7096.854106498893
ALL,2018-02-24 10:00:00,7136.220347320766
ALL,2018-02-24 11:00:00,7037.841856050443
ALL,2018-02-24 12:00:00,7025.648358882255
ALL,2018-02-24 13:00:00,7004.759331746107
ALL,2018-02-24 14:00:00,6939.96088335061
ALL,2018-02-24 15:00:00,6852.587128965826
ALL,2018-02-24 16:00:00,6789.621117963905
ALL,2018-02-24 17:00:00,6890.45900706677
ALL,2018-02-24 18:00:00,6863.959776286852
ALL,2018-02-24 19:00:00,6607.762386044088
ALL,2018-02-24 20:00:00,6713.7508110669
ALL,2018-02-24 21:00:00,6646.198488118648
ALL,2018-02-24 22:00:00,6689.261572109757
ALL,2018-02-24 23:00:00,7858.836387838913
ALL,2018-02-25 00:00:00,8212.333426450243
ALL,2018-02-25 01:00:00,7200.300568931245
ALL,2018-02-25 02:00:00,7014.234568075539
ALL,2018-02-25 03:00:00,6861.387167533018
ALL,2018-02-25 04:00:00,6750.558621591995
ALL,2018-02-25 05:00:00,6595.02410505899
ALL,2018-02-25 06:00:00,6608.960243970057
ALL,2018-02-25 07:00:00,6381.942877697242
ALL,2018-02-25 08:00:00,6583.875408089023
ALL,2018-02-25 09:00:00,6817.310124685571
ALL,2018-02-25 10:00:00,6872.218783291596
ALL,2018-02-25 11:00:00,6818.166556302258
ALL,2018-02-25 12:00:00,6730.190211486243
ALL,2018-02-25 13:00:00,6690.198670034516
ALL,2018-02-25 14:00:00,6625.218104600859
ALL,2018-02-25 15:00:00,6623.159279314335
ALL,2018-02-25 16:00:00,6504.886553277895
ALL,2018-02-25 17:00:00,6538.924381598347
ALL,2018-02-25 18:00:00,6692.355654513237
ALL,2018-02-25 19:00:00,6542.562560816503
ALL,2018-02-25 20:00:00,6481.853581636346
ALL,2018-02-25 21:00:00,6645.369607681288
ALL,2018-02-25 22:00:00,6800.320645193638
ALL,2018-02-25 23:00:00,7144.196295884723
ALL,2018-02-26 00:00:00,7313.518552201629
ALL,2018-02-26 01:00:00,6711.303710085721
ALL,2018-02-26 02:00:00,6678.44394542592
ALL,2018-02-26 03:00:00,6045.375293168308
ALL,2018-02-26 04:00:00,6433.472770641611
ALL,2018-02-26 05:00:00,6181.315074422693
ALL,2018-02-26 06:00:00,6231.368113586761
ALL,2018-02-26 07:00:00,6120.543594825211
ALL,2018-02-26 08:00:00,6231.861595137623
ALL,2018-02-26 09:00:00,6501.2288468159495
ALL,2018-02-26 10:00:00,6451.91462355332
ALL,2018-02-26 11:00:00,6438.677914306374
ALL,2018-02-26 12:00:00,6377.2728797784375
ALL,2018-02-26 13:00:00,6332.182809588997
ALL,2018-02-26 14:00:00,6249.452606971399
ALL,2018-02-26 15:00:00,6185.062338168913
ALL,2018-02-26 16:00:00,6198.330450232306
ALL,2018-02-26 17:00:00,6188.500733908034
ALL,2018-02-26 18:00:00,6351.090942173146
ALL,2018-02-26 19:00:00,6637.461872457864
ALL,2018-02-26 20:00:00,7461.620851428762
ALL,2018-02-26 21:00:00,7910.488247216248
ALL,2018-02-26 22:00:00,7057.028001980618
ALL,2018-02-26 23:00:00,7292.353822246808
ALL,2018-02-27 00:00:00,7248.098221855552
ALL,2018-02-27 01:00:00,6900.108020754425
ALL,2018-02-27 02:00:00,6818.66247340874
ALL,2018-02-27 03:00:00,6820.479786094664
ALL,2018-02-27 04:00:00,6818.122073760965
ALL,2018-02-27 05:00:00,6908.144437219526
ALL,2018-02-27 06:00:00,6868.231738772899
ALL,2018-02-27 07:00:00,6856.979662045819
ALL,2018-02-27 08:00:00,6896.252761079607
ALL,2018-02-27 09:00:00,6940.983253417549
ALL,2018-02-27 10:00:00,6874.116657025098
ALL,2018-02-27 11:00:00,6779.577115618774
ALL,2018-02-27 12:00:00,6640.6608149026415
ALL,2018-02-27 13:00:00,6586.716722344248
ALL,2018-02-27 14:00:00,6401.901011081346
ALL,2018-02-27 15:00:00,6343.867489474472
ALL,2018-02-27 16:00:00,6392.785140117955
ALL,2018-02-27 17:00:00,6337.0999600970135
ALL,2018-02-27 18:00:00,6340.998949832454
ALL,2018-02-27 19:00:00,6345.549910875566
ALL,2018-02-27 20:00:00,6308.802923691719
ALL,2018-02-27 21:00:00,6319.718552584216
ALL,2018-02-27 22:00:00,6264.719378848093
ALL,2018-02-27 23:00:00,6187.152791654357
ALL,2018-02-28 00:00:00,6084.776191617185
ALL,2018-02-28 01:00:00,6126.246866459235
ALL,2018-02-28 02:00:00,6282.744740729394
ALL,2018-02-28 03:00:00,6482.788783447648
ALL,2018-02-28 04:00:00,6562.798208992812
ALL,2018-02-28 05:00:00,6510.123378001239
ALL,2018-02-28 06:00:00,6491.132138507241
ALL,2018-02-28 07:00:00,6385.310266881347
ALL,2018-02-28 08:00:00,6349.800650232902
ALL,2018-02-28 09:00:00,6366.08929285342
ALL,2018-02-28 10:00:00,6370.861582840678
ALL,2018-02-28 11:00:00,6421.038457276803
ALL,2018-02-28 12:00:00,6348.786441987605
ALL,2018-02-28 13:00:00,6320.991816893248
ALL,2018-02-28 14:00:00,6265.180969774885
ALL,2018-02-28 15:00:00,6159.040057244789
ALL,2018-02-28 16:00:00,6163.552512006934
ALL,2018-02-28 17:00:00,6166.784204725465
ALL,2018-02-28 18:00:00,6159.519418277186
ALL,2018-02-28 19:00:00,5944.051416623308
ALL,2018-02-28 20:00:00,6191.063621728491
ALL,2018-02-28 21:00:00,6241.152111523475
ALL,2018-02-28 22:00:00,6099.499366063432
ALL,2018-02-28 23:00:00,6087.954466115111
ALL,2018-03-01 00:00:00,6465.240583154765
ALL,2018-03-01 01:00:00,6512.620696874945
ALL,2018-03-01 02:00:00,6201.390849467426
ALL,2018-03-01 03:00:00,6243.072732802761
ALL,2018-03-01 04:00:00,6054.662901324795
ALL,2018-03-01 05:00:00,5841.341489953448
ALL,2018-03-01 06:00:00,6013.182467173357
ALL,2018-03-01 07:00:00,6163.78389147998
ALL,2018-03-01 08:00:00,6068.685150156687
ALL,2018-03-01 09:00:00,6034.440510490948
ALL,2018-03-01 10:00:00,5896.169745421512
ALL,2018-03-01 11:00:00,5765.244782960806
ALL,2018-03-01 12:00:00,5710.325084898238
ALL,2018-03-01 13:00:00,5768.171949599197
ALL,2018-03-01 14:00:00,5368.754880445342
ALL,2018-03-01 15:00:00,5241.549250790637
ALL,2018-03-01 16:00:00,5080.381173277996
ALL,2018-03-01 17:00:00,5123.4271065602
ALL,2018-03-01 18:00:00,5628.964114984001
ALL,2018-03-01 19:00:00,5489.893324140187
ALL,2018-03-01 20:00:00,5257.174133971524
ALL,2018-03-01 21:00:00,5105.653902643286
ALL,2018-03-01 22:00:00,5054.10099428078
ALL,2018-03-01 23:00:00,5089.512651369511
ALL,2018-03-02 00:00:00,5185.72136777043
ALL,2018-03-02 01:00:00,5227.5546530701295
ALL,2018-03-02 02:00:00,5411.471541815484
ALL,2018-03-02 03:00:00,6059.216099505126
ALL,2018-03-02 04:00:00,6306.440567554832
ALL,2018-03-02 05:00:00,6146.446610530193
ALL,2018-03-02 06:00:00,5944.9728313117985
ALL,2018-03-02 07:00:00,6001.848976398399
ALL,2018-03-02 08:00:00,6033.63886693263
ALL,2018-03-02 09:00:00,6031.013300635962
ALL,2018-03-02 10:00:00,6045.469574343766
ALL,2018-03-02 11:00:00,6081.330022031926
ALL,2018-03-02 12:00:00,6121.132039227712
ALL,2018-03-02 13:00:00,6164.156186793158
ALL,2018-03-02 14:00:00,5833.864736724511
ALL,2018-03-02 15:00:00,5775.081174398831
ALL,2018-03-02 16:00:00,5949.5275672153975
ALL,2018-03-02 17:00:00,5700.03006180285
ALL,2018-03-02 18:00:00,5551.961098659991
ALL,2018-03-02 19:00:00,5874.488890531677
ALL,2018-03-02 20:00:00,6389.9636140137145
ALL,2018-03-02 21:00:00,6595.295694612573
ALL,2018-03-02 22:00:00,6371.83298832201
ALL,2018-03-02 23:00:00,6162.421764918984
ALL,2018-03-03 00:00:00,6309.932385620227
ALL,2018-03-03 01:00:00,5400.633574523077
ALL,2018-03-03 02:00:00,5996.823666699899
ALL,2018-03-03 03:00:00,5750.5468734933565
ALL,2018-03-03 04:00:00,5989.8270295215525
ALL,2018-03-03 05:00:00,5142.863362333095
ALL,2018-03-03 06:00:00,4750.55693999481
ALL,2018-03-03 07:00:00,4941.502571941355
ALL,2018-03-03 08:00:00,5560.241478851675
ALL,2018-03-03 09:00:00,5419.427385156445
ALL,2018-03-03 10:00:00,5585.967413603344
ALL,2018-03-03 11:00:00,5833.854127273562
ALL,2018-03-03 12:00:00,5673.451148283424
ALL,2018-03-03 13:00:00,6018.330956842448
ALL,2018-03-03 14:00:00,5861.374246433549
ALL,2018-03-03 15:00:00,6037.739514533154
ALL,2018-03-03 16:00:00,6006.7057071818535
ALL,2018-03-03 17:00:00,5975.663070813769
ALL,2018-03-03 18:00:00,6012.327393682653
ALL,2018-03-03 19:00:00,5935.537245502354
ALL,2018-03-03 20:00:00,6169.933033251043
ALL,2018-03-03 21:00:00,5793.7313149174915
ALL,2018-03-03 22:00:00,6055.331740705689
ALL,2018-03-03 23:00:00,6143.760135705602
ALL,2018-03-04 00:00:00,5980.12307863588
ALL,2018-03-04 01:00:00,5739.895989125873
ALL,2018-03-04 02:00:00,5912.556487832897
ALL,2018-03-04 03:00:00,6063.342086054836
ALL,2018-03-04 04:00:00,6364.505406050016
ALL,2018-03-04 05:00:00,6277.249410441734
ALL,2018-03-04 06:00:00,6268.097036367567
ALL,2018-03-04 07:00:00,6244.571775188251
ALL,2018-03-04 08:00:00,6405.371786010571
ALL,2018-03-04 09:00:00,6388.939546455028
ALL,2018-03-04 10:00:00,6355.2822612304035
ALL,2018-03-04 11:00:00,6420.601824891144
ALL,2018-03-04 12:00:00,6275.413144049052
ALL,2018-03-04 13:00:00,6322.529972161339
ALL,2018-03-04 14:00:00,6281.302067226075
ALL,2018-03-04 15:00:00,6228.6104545028
ALL,2018-03-04 16:00:00,6570.301649404564
ALL,2018-03-04 17:00:00,7256.455540032313
ALL,2018-03-04 18:00:00,7041.699980105599
ALL,2018-03-04 19:00:00,6860.21944411443
ALL,2018-03-04 20:00:00,6468.829785020192
ALL,2018-03-04 21:00:00,6290.136947343429
ALL,2018-03-04 22:00:00,5720.981081486049
ALL,2018-03-04 23:00:00,5989.152291575849
ALL,2018-03-05 00:00:00,6065.342700914388
ALL,2018-03-05 01:00:00,6520.724403797476
ALL,2018-03-05 02:00:00,6682.097390719563
ALL,2018-03-05 03:00:00,6329.931859939799
ALL,2018-03-05 04:00:00,6408.629405289949
ALL,2018-03-05 05:00:00,6489.681695660811
ALL,2018-03-05 06:00:00,6449.157345702894
ALL,2018-03-05 07:00:00,6080.849125172004
ALL,2018-03-05 08:00:00,5694.7624454121915
ALL,2018-03-05 09:00:00,5971.981042281505
ALL,2018-03-05 10:00:00,6056.766980245019
ALL,2018-03-05 11:00:00,6020.569307189737
ALL,2018-03-05 12:00:00,6088.965939385262
ALL,2018-03-05 13:00:00,6017.749873832951
ALL,2018-03-05 14:00:00,6002.2939321807
ALL,2018-03-05 15:00:00,6188.22149617234
ALL,2018-03-05 16:00:00,5990.94485809352
ALL,2018-03-05 17:00:00,7308.0827214346045
ALL,2018-03-05 18:00:00,6903.665145981443
ALL,2018-03-05 19:00:00,6963.1823572732055
ALL,2018-03-05 20:00:00,7113.974546132784
ALL,2018-03-05 21:00:00,6848.665307843128
ALL,2018-03-05 22:00:00,6415.769354133796
ALL,2018-03-05 23:00:00,6535.990038172831
ALL,2018-03-06 00:00:00,6448.379346360294
ALL,2018-03-06 01:00:00,6357.290380197863
ALL,2018-03-06 02:00:00,6363.385985013102
ALL,2018-03-06 03:00:00,6293.340807085986
ALL,2018-03-06 04:00:00,6517.522366915774
ALL,2018-03-06 05:00:00,6564.598367713506
ALL,2018-03-06 06:00:00,6503.191011707632
ALL,2018-03-06 07:00:00,6399.234545173587
ALL,2018-03-06 08:00:00,6213.254556595969
ALL,2018-03-06 09:00:00,6303.349035069482
ALL,2018-03-06 10:00:00,6366.299066425184
ALL,2018-03-06 11:00:00,6283.186088046453
ALL,2018-03-06 12:00:00,6130.404779868568
ALL,2018-03-06 13:00:00,6234.846565553911
ALL,2018-03-06 14:00:00,6205.915943550718
ALL,2018-03-06 15:00:00,6160.750676060399
ALL,2018-03-06 16:00:00,5626.626019841056
ALL,2018-03-06 17:00:00,5631.823238848419
ALL,2018-03-06 18:00:00,5377.268971303486
ALL,2018-03-06 19:00:00,5479.185088389118
ALL,2018-03-06 20:00:00,5634.254163067187
ALL,2018-03-06 21:00:00,5361.995061081089
ALL,2018-03-06 22:00:00,5071.123138665822
ALL,2018-03-06 23:00:00,4827.731366609736
ALL,2018-03-07 00:00:00,5395.520524368591
ALL,2018-03-07 01:00:00,6274.113623938277
ALL,2018-03-07 02:00:00,5576.626228610419
ALL,2018-03-07 03:00:00,6686.73618613962
ALL,2018-03-07 04:00:00,6515.686583194397
ALL,2018-03-07 05:00:00,6530.78906844515
ALL,2018-03-07 06:00:00,6567.745868031294
ALL,2018-03-07 07:00:00,6544.980365423811
ALL,2018-03-07 08:00:00,6548.640318928931
ALL,2018-03-07 09:00:00,6525.05072396337
ALL,2018-03-07 10:00:00,6035.181112307058
ALL,2018-03-07 11:00:00,6195.414330815888
ALL,2018-03-07 12:00:00,6316.170079917688
ALL,2018-03-07 13:00:00,5334.480104389767
ALL,2018-03-07 14:00:00,5398.692655372298
ALL,2018-03-07 15:00:00,5211.490203177964
ALL,2018-03-07 16:00:00,5195.594217769488
ALL,2018-03-07 17:00:00,5986.832777002923
ALL,2018-03-07 18:00:00,6166.347637813438
ALL,2018-03-07 19:00:00,6054.173503009761
ALL,2018-03-07 20:00:00,5450.551251151075
ALL,2018-03-07 21:00:00,6223.332446667276
ALL,2018-03-07 22:00:00,6090.826288189598
ALL,2018-03-07 23:00:00,6455.485682384962
ALL,2018-03-08 00:00:00,6377.431553615494
ALL,2018-03-08 01:00:00,5968.213331132015
ALL,2018-03-08 02:00:00,5583.576018863693
ALL,2018-03-08 03:00:00,5701.889705570249
ALL,2018-03-08 04:00:00,5835.09673299638
ALL,2018-03-08 05:00:00,5892.9500310316635
ALL,2018-03-08 06:00:00,5951.012294206001
ALL,2018-03-08 07:00:00,6064.682133689355
ALL,2018-03-08 08:00:00,6430.673668698505
ALL,2018-03-08 09:00:00,6430.259716073065
ALL,2018-03-08 10:00:00,6267.933853276359
ALL,2018-03-08 11:00:00,6085.017074476692
ALL,2018-03-08 12:00:00,6130.0646335489155
ALL,2018-03-08 13:00:00,6189.24447590671
ALL,2018-03-08 14:00:00,6141.344544486
ALL,2018-03-08 15:00:00,6211.564683560354
ALL,2018-03-08 16:00:00,6359.033596416249
ALL,2018-03-08 17:00:00,6476.553175943889
ALL,2018-03-08 18:00:00,6389.995969693242
ALL,2018-03-08 19:00:00,6536.993346898852
ALL,2018-03-08 20:00:00,6562.156310121556
ALL,2018-03-08 21:00:00,6472.382981739419
ALL,2018-03-08 22:00:00,6823.692242503316
ALL,2018-03-08 23:00:00,6730.0899869930145
ALL,2018-03-09 00:00:00,7069.367968712522
ALL,2018-03-09 01:00:00,6754.517599809969
ALL,2018-03-09 02:00:00,6310.278359444386
ALL,2018-03-09 03:00:00,6296.2301604372215
ALL,2018-03-09 04:00:00,6348.3080554317185
ALL,2018-03-09 05:00:00,6718.030311481573
ALL,2018-03-09 06:00:00,6600.573892732223
ALL,2018-03-09 07:00:00,6546.120880139859
ALL,2018-03-09 08:00:00,6583.448181587409
ALL,2018-03-09 09:00:00,6642.158143262571
ALL,2018-03-09 10:00:00,6702.817309528657
ALL,2018-03-09 11:00:00,6684.322464619168
ALL,2018-03-09 12:00:00,6563.561160841921
ALL,2018-03-09 13:00:00,6649.366481048568
ALL,2018-03-09 14:00:00,6490.513468261269
ALL,2018-03-09 15:00:00,6800.840392286639
ALL,2018-03-09 16:00:00,6928.428172477026
ALL,2018-03-09 17:00:00,6978.442425790101
ALL,2018-03-09 18:00:00,7044.081931724533
ALL,2018-03-09 19:00:00,7255.759604642093
ALL,2018-03-09 20:00:00,7070.8167885979
ALL,2018-03-09 21:00:00,6908.234410156881
ALL,2018-03-09 22:00:00,6706.700500953575
ALL,2018-03-09 23:00:00,6648.417659165538
ALL,2018-03-10 00:00:00,6624.696535718012
ALL,2018-03-10 01:00:00,6593.705858645478
ALL,2018-03-10 02:00:00,6579.018147240393
ALL,2018-03-10 03:00:00,6511.07253683954
ALL,2018-03-10 04:00:00,6540.6822394335695
ALL,2018-03-10 05:00:00,6506.101270058284
ALL,2018-03-10 06:00:00,6453.300368361887
ALL,2018-03-10 07:00:00,6432.047754819931
ALL,2018-03-10 08:00:00,6381.289567563299
ALL,2018-03-10 09:00:00,6350.854840134625
ALL,2018-03-10 10:00:00,6288.97914022385
ALL,2018-03-10 11:00:00,6255.851593503028
ALL,2018-03-10 12:00:00,6274.289040786721
ALL,2018-03-10 13:00:00,6269.695499752555
ALL,2018-03-10 14:00:00,6189.450301582492
ALL,2018-03-10 15:00:00,6228.464175467149
ALL,2018-03-10 16:00:00,6194.587065019
ALL,2018-03-10 17:00:00,6344.899799987127
ALL,2018-03-10 18:00:00,6462.319471039671
ALL,2018-03-10 19:00:00,6556.589157539897
ALL,2018-03-10 20:00:00,6523.88245206709
ALL,2018-03-10 21:00:00,6555.448795585607
ALL,2018-03-10 22:00:00,6342.611018450035
ALL,2018-03-10 23:00:00,6422.390536760521
ALL,2018-03-11 00:00:00,6585.119712362688
ALL,2018-03-11 01:00:00,6556.061671019082
ALL,2018-03-11 02:00:00,6493.554050000998
ALL,2018-03-11 03:00:00,6473.345877520246
ALL,2018-03-11 04:00:00,6393.698022560341
ALL,2018-03-11 05:00:00,6283.067005690744
ALL,2018-03-11 06:00:00,6329.027767646647
ALL,2018-03-11 07:00:00,6336.358560315213
ALL,2018-03-11 08:00:00,6338.45225569549
ALL,2018-03-11 09:00:00,6345.866597397251
ALL,2018-03-11 10:00:00,6333.867693714196
ALL,2018-03-11 11:00:00,6323.495011942207
ALL,2018-03-11 12:00:00,6312.21380486064
ALL,2018-03-11 13:00:00,6291.077141218943
ALL,2018-03-11 14:00:00,6207.031334585022
ALL,2018-03-11 15:00:00,6105.734443583436
ALL,2018-03-11 16:00:00,6160.808310094403
ALL,2018-03-11 17:00:00,6342.492167109239
ALL,2018-03-11 18:00:00,6209.923076510526
ALL,2018-03-11 19:00:00,6700.749280949422
ALL,2018-03-11 20:00:00,6502.09601902832
ALL,2018-03-11 21:00:00,6817.559030603488
ALL,2018-03-11 22:00:00,6294.284360012144
ALL,2018-03-11 23:00:00,6362.041318823156
ALL,2018-03-12 00:00:00,6352.453533345589
ALL,2018-03-12 01:00:00,6542.874292101667
ALL,2018-03-12 02:00:00,6345.748773042603
ALL,2018-03-12 03:00:00,6589.778629634035
ALL,2018-03-12 04:00:00,7096.474928423262
ALL,2018-03-12 05:00:00,7214.968738419339
ALL,2018-03-12 06:00:00,7072.905182195605
ALL,2018-03-12 07:00:00,6655.609736159166
ALL,2018-03-12 08:00:00,6442.647807438578
ALL,2018-03-12 09:00:00,6414.6297021646515
ALL,2018-03-12 10:00:00,6480.818600136708
ALL,2018-03-12 11:00:00,6508.265324270353
ALL,2018-03-12 12:00:00,6454.218490341169
ALL,2018-03-12 13:00:00,6279.430518519866
ALL,2018-03-12 14:00:00,6245.936952962912
ALL,2018-03-12 15:00:00,6285.507001545697
ALL,2018-03-12 16:00:00,6720.128667748713
ALL,2018-03-12 17:00:00,6885.980316099908
ALL,2018-03-12 18:00:00,8323.849407204569
ALL,2018-03-12 19:00:00,7980.341205325099
ALL,2018-03-12 20:00:00,7922.385207376694
ALL,2018-03-12 21:00:00,7987.682826590094
ALL,2018-03-12 22:00:00,7996.9360409857745
ALL,2018-03-12 23:00:00,8006.847372613246
ALL,2018-03-13 00:00:00,7877.634328732776
ALL,2018-03-13 01:00:00,7647.606702187214
ALL,2018-03-13 02:00:00,7574.912463510536
ALL,2018-03-13 03:00:00,7463.336040518113
ALL,2018-03-13 04:00:00,7387.127232849587
ALL,2018-03-13 05:00:00,7292.113962927428
ALL,2018-03-13 06:00:00,7378.920273534712
ALL,2018-03-13 07:00:00,7427.975943684147
ALL,2018-03-13 08:00:00,7359.5019405492785
ALL,2018-03-13 09:00:00,7380.105143802977
ALL,2018-03-13 10:00:00,7226.341559908556
ALL,2018-03-13 11:00:00,7104.930980786707
ALL,2018-03-13 12:00:00,7006.4027273620995
ALL,2018-03-13 13:00:00,6953.360680523694
ALL,2018-03-13 14:00:00,7009.727140953969
ALL,2018-03-13 15:00:00,6909.020436081792
ALL,2018-03-13 16:00:00,6983.308987790036
ALL,2018-03-13 17:00:00,7041.695910440255
ALL,2018-03-13 18:00:00,6915.71776348129
ALL,2018-03-13 19:00:00,6886.444005734448
ALL,2018-03-13 20:00:00,6897.54081657929
ALL,2018-03-13 21:00:00,6844.160308489773
ALL,2018-03-13 22:00:00,6768.990597878936
ALL,2018-03-13 23:00:00,6870.867783952559
ALL,2018-03-14 00:00:00,6813.589497614362
ALL,2018-03-14 01:00:00,6651.017308745654
ALL,2018-03-14 02:00:00,6676.496007273861
ALL,2018-03-14 03:00:00,6644.016910676291
ALL,2018-03-14 04:00:00,6706.445418285485
ALL,2018-03-14 05:00:00,6869.933920539625
ALL,2018-03-14 06:00:00,6855.528134741569
ALL,2018-03-14 07:00:00,6700.605727641404
ALL,2018-03-14 08:00:00,6644.975221280877
ALL,2018-03-14 09:00:00,6696.207158295815
ALL,2018-03-14 10:00:00,6694.012654085693
ALL,2018-03-14 11:00:00,6646.7353259817855
ALL,2018-03-14 12:00:00,6654.86899361515
ALL,2018-03-14 13:00:00,6569.226386376147
ALL,2018-03-14 14:00:00,6266.886825205062
ALL,2018-03-14 15:00:00,6134.349726879717
ALL,2018-03-14 16:00:00,5958.202791465062
ALL,2018-03-14 17:00:00,6147.284891146719
ALL,2018-03-14 18:00:00,6872.097737242908
ALL,2018-03-14 19:00:00,7679.203505779665
ALL,2018-03-14 20:00:00,8693.731569803162
ALL,2018-03-14 21:00:00,8577.679443646119
ALL,2018-03-14 22:00:00,8396.142820260224
ALL,2018-03-14 23:00:00,8284.151914495777
ALL,2018-03-15 00:00:00,8078.109232795623
ALL,2018-03-15 01:00:00,7679.041752352971
ALL,2018-03-15 02:00:00,7529.138201457792
ALL,2018-03-15 03:00:00,7452.090414027827
ALL,2018-03-15 04:00:00,7425.649533841564
ALL,2018-03-15 05:00:00,7285.256700486543
ALL,2018-03-15 06:00:00,7432.5515188456175
ALL,2018-03-15 07:00:00,7497.20097116355
ALL,2018-03-15 08:00:00,7201.023778711122
ALL,2018-03-15 09:00:00,7335.0471179144715
ALL,2018-03-15 10:00:00,7277.51850767499
ALL,2018-03-15 11:00:00,6993.463138262634
ALL,2018-03-15 12:00:00,6814.871155526099
ALL,2018-03-15 13:00:00,6801.036468748129
ALL,2018-03-15 14:00:00,6888.515509950793
ALL,2018-03-15 15:00:00,6868.812048422356
ALL,2018-03-15 16:00:00,7203.291237490406
ALL,2018-03-15 17:00:00,6868.028587598417
ALL,2018-03-15 18:00:00,6985.610581441138
ALL,2018-03-15 19:00:00,6949.362477094898
ALL,2018-03-15 20:00:00,6938.740845462464
ALL,2018-03-15 21:00:00,6550.117522082341
ALL,2018-03-15 22:00:00,6136.9323993834205
ALL,2018-03-15 23:00:00,6307.615421365171
ALL,2018-03-16 00:00:00,6370.691845261196
ALL,2018-03-16 01:00:00,5966.96830860509
ALL,2018-03-16 02:00:00,5841.26054379584
ALL,2018-03-16 03:00:00,6221.291887203121
ALL,2018-03-16 04:00:00,6925.819769842967
ALL,2018-03-16 05:00:00,6780.394995193489
ALL,2018-03-16 06:00:00,6894.013433155198
ALL,2018-03-16 07:00:00,6732.345607606377
ALL,2018-03-16 08:00:00,6690.357015309157
ALL,2018-03-16 09:00:00,6604.264548081197
ALL,2018-03-16 10:00:00,6569.619682404342
ALL,2018-03-16 11:00:00,6437.517237268609
ALL,2018-03-16 12:00:00,6242.9901868967145
ALL,2018-03-16 13:00:00,6305.452323589684
ALL,2018-03-16 14:00:00,6053.806500662771
ALL,2018-03-16 15:00:00,5881.578995530252
ALL,2018-03-16 16:00:00,5673.778691167243
ALL,2018-03-16 17:00:00,5787.503797681386
ALL,2018-03-16 18:00:00,5951.880313025806
ALL,2018-03-16 19:00:00,6095.1318674949825
ALL,2018-03-16 20:00:00,6431.196858637466
ALL,2018-03-16 21:00:00,6614.921384634109
ALL,2018-03-16 22:00:00,6701.886552359535
ALL,2018-03-16 23:00:00,6592.050043247908
ALL,2018-03-17 00:00:00,6756.244000136255
ALL,2018-03-17 01:00:00,7035.617817510868
ALL,2018-03-17 02:00:00,6799.951367706437
ALL,2018-03-17 03:00:00,6873.69909615865
ALL,2018-03-17 04:00:00,7002.661016952136
ALL,2018-03-17 05:00:00,6986.728425241472
ALL,2018-03-17 06:00:00,6840.340864212137
ALL,2018-03-17 07:00:00,6676.124451661399
ALL,2018-03-17 08:00:00,6630.348207440987
ALL,2018-03-17 09:00:00,6440.618463245791
ALL,2018-03-17 10:00:00,6489.3201131288815
ALL,2018-03-17 11:00:00,6388.3279383968975
ALL,2018-03-17 12:00:00,6347.1552079514995
ALL,2018-03-17 13:00:00,6398.048594397114
ALL,2018-03-17 14:00:00,6439.837063542409
ALL,2018-03-17 15:00:00,6454.068791212458
ALL,2018-03-17 16:00:00,6280.973858934612
ALL,2018-03-17 17:00:00,6544.265041100975
ALL,2018-03-17 18:00:00,6393.739622836095
ALL,2018-03-17 19:00:00,6014.043882458511
ALL,2018-03-17 20:00:00,6332.021611386085
ALL,2018-03-17 21:00:00,6627.0811867403
ALL,2018-03-17 22:00:00,6892.02795215551
ALL,2018-03-17 23:00:00,6626.482831452077
ALL,2018-03-18 00:00:00,7458.348846523656
ALL,2018-03-18 01:00:00,7350.754861498538
ALL,2018-03-18 02:00:00,6914.038551891162
