releases,12_SR,07_SR,04_SR,02_SR,10_SR,11_SR,12_SM,03_SM,06_SM,08_SM,09_MR,11_MR,05_MR,02_MR,04_MR,10_LR,07_LR,08_LR
2017-12-06 00:00:00,0.050802798495479785,6.008294033319203,3.9784186676008444,0.19289772871369024,4.1655105426229735,3.1321280528184783,1.5577542348158213,0.6623960108228741,3.4037543625331566,4.733291231552479,11.239733654047319,26.886981392232208,0.015518028655114768,0.16117089754295372,0.0005064157215854377,33.35888241846193,0.0,0.4519595300439007
2017-12-06 01:00:00,0.050089097487882074,3.15006218345122,6.634183001685402,0.24220635546586636,2.4369223961020947,2.345274723617904,1.4874114904531686,1.0213024279726515,4.40013373611487,4.857621400390035,14.65366008157108,22.326068455218838,0.039560130077099895,0.17198402922877906,8.917993326438481e-05,35.56724921608324,0.0,0.6161820951466115
2017-12-06 02:00:00,0.012031654536169898,2.51589930353898,0.7726561293806639,0.05520828468617016,0.7917220154654668,0.5923883943358967,0.2852576553649642,0.19328746065557448,0.4860472427820071,5.758330665654807,26.919319032685124,13.18804946204839,0.006632810332596646,0.05189289518084324,0.0008093350825885916,47.31029559401494,0.0,1.060172064254816
2017-12-06 03:00:00,0.02986513655454079,2.276681896175767,1.0579023918922559,0.07562883216004528,0.8270970084820478,0.676863097658679,0.3318133927934697,0.18721502912058768,2.3047058043568125,6.339483720044183,26.024967123749803,14.737379173759019,0.0045593947618056295,0.06422049807138479,0.00017380897108080638,43.963885701090824,0.0,1.0975579903577108
2017-12-06 04:00:00,0.009277864295560944,1.1259591233812207,1.5513562886301224,0.04409474363807385,0.3960356094158028,0.2664648247026996,0.20166568098936621,0.19800842689097037,7.385915282868212,9.239882632726584,29.76392195116041,10.052868982279834,0.006781256618550595,0.02655529757316654,0.0,37.94643136189023,0.0,1.7847806729392277
2017-12-06 05:00:00,0.025743693380782667,0.7694829547042287,1.2270993487746533,0.08075271085898296,0.39398819892960907,0.2973087834425971,0.18430798109255,0.18107455227861846,9.68255587679343,10.219733437412625,30.471676762329096,9.355674571508239,0.0028112143487347857,0.021108098910626125,0.0,35.116159023312065,0.0,1.970522791923145
2017-12-06 06:00:00,0.01463454832508116,0.9891056972787508,0.6610170077597481,0.34413176058088424,0.40355717952225373,0.1826857193724209,0.10782308612169918,0.14546851443246914,7.298680889912071,9.728607443711205,24.86412895632388,5.664397765570175,0.0005533437533607268,0.014491758588693936,0.0,47.89545014169669,0.0,1.6852661870506092
2017-12-06 07:00:00,0.0014019417884974705,0.6693057347301098,0.06901005800848337,0.2649041900414552,0.049489115540781205,0.053883732436830103,0.038023532194635674,0.0693807184800467,8.589768181611197,11.077579113197054,22.840368734147045,2.607155793067555,0.0010813180830675745,0.010846283152442827,0.002004614189008321,52.21143488473567,0.0,1.444362054596102
2017-12-06 08:00:00,1.1886986937742873e-05,0.6812167133309563,0.06180151945125794,0.15010440794049287,0.04080245165979616,0.01642012701409236,0.0033600728846543784,0.03596718903787853,10.503524274014042,11.880318685792593,24.454427611855824,2.2038849383848484,0.0,0.010588304587831646,0.0,48.36565712261656,0.0,1.5919146944422407
2017-12-06 09:00:00,0.00032915058028757266,0.22368171996475997,0.2694652433540046,0.1296341670457975,0.04977764737925842,0.019668464372819477,0.019128588050622602,0.04644698524778187,14.441848477050371,10.742532912692445,20.898289412210662,2.9746240962091135,0.003637553337815297,0.010454944903859427,0.0032726294996732815,48.59749650470342,0.0,1.569711503397317
2017-12-06 10:00:00,0.000690959788156831,0.10415997531823733,0.37427330843689516,0.11213385942797102,0.023019402561886414,0.03835897159770218,0.11611143296238816,0.1392711531346637,15.507683332699395,9.820531147058928,19.137946262235204,3.2853797672085356,0.011894287814811697,0.050546747176453674,0.004871698526715727,49.289991999801614,0.0,1.983135694250451
2017-12-06 11:00:00,0.0034891928128452016,0.11977537515104665,1.2369171857966006,0.29746757739049967,0.08062661586819839,0.12249026856728812,0.5513008940403037,0.5540866360739446,13.215164645429327,6.981029475537263,15.00713747783418,7.432810812369202,0.09534642796495774,0.35285899354902517,0.028902668186259466,52.61646077010571,0.0,1.3041349833233353
2017-12-06 12:00:00,0.007853319816797818,0.14598952353444428,1.5151559701331092,0.5319618261967862,0.13608370766679032,0.19508375628312885,2.747477002133235,0.9794951676425223,11.220760805070414,4.292981288502483,10.461037484653248,21.581152008781224,0.12110100134849686,1.329083872966554,0.07854888515152061,43.97404746078464,0.0,0.6821869193345835
2017-12-06 13:00:00,0.01233659396457022,0.3312933961953278,2.402242484130147,0.7874418984728124,0.23774559442194823,0.32952576297753,4.845478153148319,2.3757458511798375,9.382602142690441,3.583424657222878,8.163052602078514,29.6271986354058,0.10112435369458224,2.6094759040975037,0.15129815744678354,34.44706303591264,0.0002295963683627912,0.6127211805919915
2017-12-06 14:00:00,0.009487885477145356,0.16033181383179754,2.0213644918379012,0.5153116879007072,0.12924553069965938,0.20911682631081938,4.237084208709769,1.8676831316660119,11.003993498125432,3.589853619115673,7.705473180680358,23.720655921012536,0.14854426563685202,6.499625059454208,0.14639951215336117,37.44819631080868,0.0,0.5876330565790874
2017-12-06 15:00:00,0.006235948173324434,0.16759554715586905,2.2672949351728082,0.5797285813239703,0.12643323415834581,0.22288025457630306,4.9976998162450545,2.048933223914672,10.050260886124995,3.324205251552195,7.24012105759788,24.03594957434497,0.1526992419659473,9.722065274864985,0.1780532757386683,34.31853099161668,7.158560921402154e-05,0.5612413198641164
2017-12-06 16:00:00,0.00574367674977312,0.41564038050103963,2.331377033375508,0.5518138702729989,0.11145109837792057,0.1992640999783405,4.407004445105989,1.6566195256176128,10.91572894626259,3.6756938535275814,7.796805230530661,21.55313174265746,0.15463645616458843,7.865143794363785,0.1278424294473099,37.655906444082035,0.00013103684192665395,0.5760659361428773
2017-12-06 17:00:00,0.23108433898473696,0.5389094099394044,2.8148380291009065,0.7104960071904688,0.14386157523674906,0.23923961454671508,5.738892004081112,1.9356062182758087,9.430970809546341,3.4172191875064253,7.445420121185699,25.278992396161826,0.1904823389530088,8.188489341128463,0.16419876350825072,32.992960481306866,0.00016115420132271183,0.5381782091458854
2017-12-06 18:00:00,0.13871774114117924,1.760469459676718,2.826111793260335,0.5011046385723357,0.15985744986572129,0.23821176190523988,3.829758428868127,1.5197237266374937,11.10177139440918,4.029348687435212,8.581858761857553,19.991237674946408,0.1972777286059045,5.451642885712043,0.12187466806420695,38.89677423672032,0.0003177845915555782,0.6539411777304769
2017-12-06 19:00:00,0.0852222834405159,4.245711689247882,2.0336248640083605,0.38926079513879414,0.4135564892182208,0.4969028532760566,2.7436259989663454,0.8935637308908253,10.97061394715032,4.607364722158122,9.771282679260148,17.076938369302674,0.20722171532096095,6.76322840320513,0.11430810908344875,38.43241023442272,2.1377015007808332e-05,0.7551417388944678
2017-12-06 20:00:00,0.21527226593260448,3.5483917813823416,1.3932232916443184,0.32123016640153934,0.5221852419121065,1.2179738736544012,3.9827351173924095,0.7660595352183153,8.798545035106468,3.6092108771400273,7.959807894339037,23.887058231019136,0.18246553540183041,12.034872859043018,0.21967055387887563,30.73813747688807,0.0,0.6031602636455027
2017-12-06 21:00:00,0.2211022851015502,3.174821663855413,1.248099069903969,0.2990391900667935,0.4458376674837405,1.6204515838732045,4.566508745054282,0.6873696307804199,7.9118586534255755,3.3523089831742805,7.075558790660217,26.677407208629262,0.17314098886383666,14.237150037108293,0.28876589792220025,27.499691341250443,4.6983103888814496e-05,0.5208412797426569
2017-12-06 22:00:00,1.1570525090490864,1.1658470297621901,0.914629907726976,1.4458713608956328,0.2589185680977482,1.852423427508938,8.065005823917412,0.841723626290942,5.0245802212850785,2.1868894653935245,4.745992464304615,33.512787444668945,0.08505119531960037,19.446109913647362,0.4030201407477185,18.552432429252523,0.0,0.34166447213168294
2017-12-06 23:00:00,2.513308853264963,0.7249398903780233,0.7151316209749777,0.7086498238578754,0.40667740350510684,4.2415831678031966,7.563798979211687,1.1391978971680283,4.034527476319333,1.9777959343635039,4.200160303224332,37.98413036966554,0.06711521459861011,16.60878547929242,0.3451379749682455,16.495676713427702,0.0,0.2733828979764543
2017-12-07 00:00:00,1.3496552847030925,0.6982603665592084,1.9172536340573414,0.8280959656749453,0.3346449900615443,3.591142268550783,7.643887060440721,1.0534012396163748,3.9124226936659428,1.8838886919691618,4.117589159970192,37.55781043145927,0.07820032633964673,19.178831938344665,0.41644852776614033,15.14414813046291,0.0,0.29431929035808513
2017-12-07 01:00:00,2.2331013940341893,0.7460480775869851,1.6276548232518733,1.120947558093541,0.44518780367130173,4.639981144594162,7.483520161565109,1.1752926424135024,4.072218457640956,2.071553204274781,4.411538591412065,37.04458760072076,0.07299946804493278,16.123207616479508,0.31245869559236217,16.10307307614754,0.0,0.3166296844764456
2017-12-07 02:00:00,0.6201391692364212,0.38017838761121325,0.3556963242651578,0.32194682216234344,4.442537826769848,6.393510759167677,4.010262355150383,0.4953245009294474,1.9773575757692896,1.7838174056314244,3.885241828899429,43.759318212849465,0.022620681394625187,17.727911430633895,0.22862701164104815,13.36183157469987,0.0,0.2336781331884735
2017-12-07 03:00:00,0.06305768589126558,0.34646620747872053,0.16854217951366837,0.13263810670277207,7.21156807143276,5.716369293430526,2.351140223300808,0.31269066121593475,1.7625258936718617,2.598566253585289,5.139642246905462,41.76687108098419,0.014317693704450737,16.328749853939044,0.14988276861419447,15.660190396683396,0.0,0.27678138294565074
2017-12-07 04:00:00,0.012692205588226983,0.48155711965358755,0.11257604849051184,0.13663851654017287,6.221031892100204,6.368139432081442,1.5314712024903387,0.31061012750423933,1.243318021737019,2.407344613980472,5.053928127434358,44.44994526565203,0.010278638171528954,17.07352249294369,0.07379788826052099,14.282617919440558,0.0,0.23053048793110134
2017-12-07 05:00:00,0.21364688604687945,0.39501267308030136,0.11313782618783759,0.19136925738128352,3.796567638817025,8.915344190964118,2.0785283603105786,0.3839856911954381,0.9953085494441256,1.9854885726767986,4.178763135478217,45.79893939956271,0.004657761908405003,17.780899651416664,0.15323549880101103,12.8431884203517,0.0,0.1719264863769021
2017-12-07 06:00:00,0.638723473231116,0.23408579297722604,0.1311078375213213,0.25056559119382416,2.687541749337722,9.662361093944138,2.505053635853457,0.4532699530340341,0.9442420894128654,1.7306160647633315,3.7795935942152448,45.68007025539043,0.005916962683117198,19.253450937387022,0.11930442409819535,11.764808169428214,0.0,0.15928837552873493
2017-12-07 07:00:00,0.9893451424384325,0.24825071898287204,0.14362143131647512,0.24174258659409958,2.480440255659778,10.167815612759934,2.6673444177114343,0.47099996402995986,1.0008666981816312,1.6864190589829864,3.62398037146108,45.3231601591037,0.006958157610786751,19.44224085111228,0.13626425903093276,11.238664887495048,0.0,0.13188542752857058
2017-12-07 08:00:00,0.7567161256159762,0.16188805408454485,0.10681832865854077,0.1873364630437196,2.2134019143507575,9.493278374354688,1.8577438082857924,0.34450375138450057,0.6657859466752107,1.2422326943589368,3.088282034808324,46.18624344037112,0.00569318685353021,24.501599897116918,0.11858920541597162,8.962752994971181,0.0,0.10713377965027197
2017-12-07 09:00:00,0.47699880019365154,0.08740519658227223,0.05056523934602395,0.11026591050456902,2.043433644181884,9.558398427432003,1.086621371761016,0.1887654764456399,0.33368177956063355,0.958927867942151,2.873962274464575,45.38415724780867,0.0012550023313204932,29.529063569824267,0.07062929656101544,7.17025800029627,0.0,0.07561089476401386
2017-12-07 10:00:00,1.1636933766379267,0.07753703612871446,0.03463503774659239,0.41567665246652,0.7606322452282286,10.031227167922921,1.6101285838664146,0.15092748630274228,0.2987136880895318,1.009117969761156,3.4866808026556333,44.61540009902063,0.000810927390549796,29.11483938959483,0.09624396774406276,7.048738874319106,0.0,0.08499669512443729
2017-12-07 11:00:00,2.165904779974219,0.10494014862360175,0.07018553770205073,0.7038555265569866,0.916608356666862,9.926062033447197,1.7600952807959966,0.18209248750173032,0.43702378983407064,1.0171997697325745,3.1165827367536805,45.601082799395506,0.0021485823330499696,27.093135348661175,0.08268135733540259,6.729413069588245,0.0,0.09098839509763194
2017-12-07 12:00:00,2.2098790805949413,0.1055307821304894,0.09405500298013943,0.8698620198905527,1.1709024986553347,9.260047525883746,1.4743871550973227,0.19129442763292454,0.4260787660397493,1.109705526750888,3.5716810104242893,46.429064961417204,0.004219317638189687,25.447974498122576,0.0876968566868004,7.438389527041633,0.0,0.10923104301320849
2017-12-07 13:00:00,2.0158764187590186,0.10175335662513035,0.15991259058604887,0.7925763862822639,1.0685649049381998,8.796471225585165,1.0653036748421403,0.13227734318387077,0.35178116869985654,1.3336038123459844,4.635974348967054,46.80921243076505,0.006597384311825802,24.220920364022955,0.04861008358501554,8.315215648002312,0.0,0.1453488584981045
2017-12-07 14:00:00,1.769057950313237,0.1398047857499405,0.25866138308319686,1.1502817305975008,1.1267702967401967,9.217425088739436,0.9885085921465493,0.14939860247553272,0.42768290440327883,1.7521230826122578,5.8192557219422625,45.7269280928439,0.005219587099501851,21.603658649899028,0.047870211281979665,9.627549683186745,0.0,0.1898036368854513
2017-12-07 15:00:00,1.5991672123999379,0.14247578305390893,0.3076748462487589,1.1946581129703182,1.0393388767272445,9.609240406180934,1.0710837842989909,0.2974105312987244,0.4688074711850226,1.7680629770103355,6.0604092208910325,45.29693069113201,0.004331512216369852,21.383512482913964,0.02503354193094395,9.520869833851869,0.0,0.2109927156896128
2017-12-07 16:00:00,1.6888016693868753,0.1803310875204856,0.3603163367198331,2.0036279842669455,1.1672172834482388,9.133331923108106,1.354150913952397,0.39791456838134504,0.6271904381821465,1.7066978656248806,5.73795897449022,43.264624910988395,0.005060472589651615,22.798639986222128,0.06128067502892343,9.321323678847252,0.0,0.19153123124216784
2017-12-07 17:00:00,1.5659873776997453,0.1670319498323096,0.2584262608975004,2.2835200800593625,1.0267470845607944,8.74444109954611,1.5466676175732015,0.28589328164988004,0.6615946850870351,1.497580904820583,4.79401783347257,40.20592238961554,0.007520919846302565,28.73097343386728,0.044314953581647165,8.010073741078726,0.0,0.16928638681141978
2017-12-07 18:00:00,2.9733204192760616,0.21775698767532747,0.24419736954432733,3.105270127553828,1.198925233834653,10.220896011943873,3.010901803035757,0.2836898715494378,1.0328166215010732,1.5797161578667036,4.493812853104923,38.69213786999629,0.010787123500137458,24.425765078557653,0.0677917312777368,8.279129195112372,0.0,0.16308554466985165
2017-12-07 19:00:00,2.3831658474703437,0.24118059269189313,0.23076817690238466,3.4814883766964915,0.9300160657550337,11.226479754120941,5.043063484402286,0.5385740195823565,1.269039403161047,1.658940321786891,4.491595494264419,36.79726655195791,0.020191778770621453,23.079305162055473,0.10085409282911627,8.341740328272747,0.0,0.16633054928004876
2017-12-07 20:00:00,1.3065099637011433,0.12466477254231013,0.1006530108651534,1.3240910270764925,0.5411614244076279,8.137857647424882,5.941328951040944,0.3678006983068116,0.6651310130137748,1.0283822013900263,2.824790273554411,38.348267276176216,0.006015310397815038,33.74294324928582,0.3279586276760505,5.11423232115251,0.0,0.0982122319880183
2017-12-07 21:00:00,1.3081794318922906,0.14505892582554006,0.10136929865775166,2.023897373267819,0.5976231245097815,9.223650118499604,6.82495430500802,0.42216446859432466,0.6719710872523372,1.1125672510931008,3.0430780659714602,35.87165759123804,0.0044378810084777535,32.88125811797479,0.1927729114156629,5.467964405771811,0.0,0.10739564201919544
2017-12-07 22:00:00,2.0108696660585714,0.17361414424728963,0.14621404704871785,2.8993235288160646,0.8118888512797016,13.176287839895151,7.113807552532682,0.608367859261326,0.8871254969980461,1.4953393959864507,4.240523714482219,35.00625254530402,0.006167385192293472,24.354183356509683,0.1280668091423016,6.805065498167064,0.0,0.13690230907841694
2017-12-07 23:00:00,2.077553474951869,0.15945482261670835,0.11306688828872441,1.136518431487451,0.7657782314520528,14.918100557997338,6.25794565248507,0.5479583062413893,0.702545740645923,1.4511200580619645,4.072546125245113,35.5228442050303,0.007627570753006081,25.58098484602694,0.153148712319561,6.412080670687597,0.0,0.1207257057090012
2017-12-08 00:00:00,1.727642508494218,0.19497543468648282,0.09556385385125439,0.880885762011879,0.8099666882468142,14.88916337727427,5.8021544139205865,0.48797575394615444,0.6479396903783821,1.3585570937065186,3.9215072933820094,35.377178186671756,0.003042039604946735,27.647225693205968,0.13615661022720885,5.901675704494075,0.0,0.11838989589747333
2017-12-08 01:00:00,1.323021636932364,0.19721106671530825,0.06055254988445104,0.3576420643108711,0.7344202069727318,13.49064129156074,4.659635520675546,0.41933109356503034,0.45716116356050085,1.139403415594256,3.0534907460090497,36.22421176557143,0.0071562515714646896,33.03874286349438,0.11349709118270276,4.638311044075427,0.0,0.08557022832375648
2017-12-08 02:00:00,2.621296551366192,0.1811026859284684,0.08097807690569588,0.8295250621310911,0.6982186187210292,12.431879489933294,4.720899747241665,0.420770934392257,0.5295827676176372,1.098951151893234,3.0642067737502354,35.69707500810367,0.0017024019291080985,32.95869213359836,0.09113252361348496,4.495609669105996,0.0,0.0783764037685722
2017-12-08 03:00:00,4.097310405320894,0.14179713769526806,0.09973936814431676,1.6982645197523751,0.6208528991707978,13.461216267769666,5.876338139652511,0.44422093322790446,0.6740081553289617,1.2302654923857759,3.430930659699343,36.31013938598205,0.003880212816691934,26.711078448020807,0.09508767102763288,5.006724152656666,0.0,0.09814615134834458
2017-12-08 04:00:00,3.5799425784439816,0.13686556975997316,0.10686335003521306,1.7361714132942807,0.66135335812596,13.488594778771807,5.869105336073303,0.48837394607457035,0.5641045260742628,1.1979623705158426,3.311167651446417,36.60783924417332,0.004420688894658786,27.49110351858932,0.07990974069133279,4.6013888981283735,0.0,0.07483303090737874
2017-12-08 05:00:00,3.1924123197443186,0.15084171150306083,0.13164209377539254,2.1901834304570333,0.6583611214636427,13.50533098539335,5.990612630036671,0.49508991665314145,0.6388420808582216,1.2543091405574804,3.389128592847353,36.737912650996456,0.00579207055881071,26.785764448804457,0.0801631756347982,4.712900384848807,0.0,0.08071324586700604
2017-12-08 06:00:00,4.128200562893118,0.2063188709193876,0.1484596829441165,2.1587102545978447,0.6772365396396345,13.429316741459974,6.107616788594311,0.47278497987428886,0.6989784926575249,1.256547734656822,3.2870913531122086,37.107354316544935,0.007114459043246157,25.52685643778493,0.06758049057833165,4.644913554436153,0.0,0.07491874026316957
2017-12-08 07:00:00,4.514534203789969,0.37865298825698446,0.24580675028002202,2.770894650170829,0.7454491028110058,13.122157773134974,7.227759513912738,0.6244117881841703,0.828722868127362,1.3758800063475702,3.727935226496094,36.29458780894234,0.008379174256048217,23.002206401340747,0.08150965765494124,4.985489430728631,0.0,0.06562265556556972
2017-12-08 08:00:00,3.6340590841492575,0.26102347058792635,0.1759719788533629,1.4212303317714625,0.6519769587386424,12.484723031847357,5.382729197529656,0.4429522247327452,0.5037263237773132,1.1562326669636136,3.1357931799245446,39.3690754046686,0.006158709754578378,27.298064580840233,0.06540137212163061,3.9688205421371245,0.0,0.042060941601959896
2017-12-08 09:00:00,2.921099518672118,0.4257325730827394,0.233101137280977,1.3865116778669004,0.8195478329614047,12.056215745929524,5.108450553130737,0.48629444408827177,0.5129476511275621,1.11945345887285,2.865168240988759,40.675511321199686,0.007335239164758189,27.384014976585814,0.06574597995111306,3.903592765226886,0.0,0.029276883869908808
